LpId,LpTypeId,externalCameraId,x,y,Date,Hour,,,
10836602,1,LPR-HIK-JER-13,35.19439,31.80083,1/17/2024,58:12.0,,,No
1015661,1,LPR-HIK-JER-130-2,35.221492,31.860571,1/17/2024,59:04.9,,,No
1155634,4,99_93,35.3268237,31.8057158,1/17/2024,03:05.9,,,No
11480302,1,Site2-3591EastFront,35.24956539,31.91002762,1/17/2024,03:49.0,,,No
1153511,1,LPR-HIK-MKZ-20,35.043621,31.896993,1/17/2024,04:11.3,,,No
1064034,1,LPR-HIK-JER-32-1,35.216183,31.860145,1/17/2024,04:28.7,,,No
1022939,1,LPR-HIK-JER-161,35.263855,31.783369,1/17/2024,05:35.7,,,No
1102674,4,136_92,35.289894,31.767723,1/17/2024,05:36.5,,,No
1121073,1,LPR-HIK-SHY-9-2,35.051267,32.182495,1/17/2024,05:55.3,,,No
1015661,1,LPR-HIK-JER-32-1,35.216183,31.860145,1/17/2024,06:15.4,,,No
11480302,1,Site67NorthFront2,35.2559523,31.95629991,1/17/2024,08:29.3,,,No
1121073,4,131_91,35.012236,32.187282,1/17/2024,08:48.4,,,No
11169003,1,LPR-HIK-JER-26,35.17698,31.87185,1/17/2024,09:18.5,,,No
1121073,4,0166_91,35.01049,32.187153,1/17/2024,09:21.0,,,No
1121073,1,LPR-HIK-MKZ-140,35.000488,32.185502,1/17/2024,10:20.8,,,No
1102674,1,LPR-HIK-JER-159,35.263855,31.783369,1/17/2024,10:26.3,,,No
11480302,1,Site45NorthRear,35.25179419,31.99795357,1/17/2024,12:00.9,,,No
1155634,1,LPR-HIK-SHY-18-1,35.449332,31.801654,1/17/2024,12:03.1,,,No
1081132,1,LPR-HIK-JER-51,35.111099,31.718702,1/17/2024,12:35.6,,,No
1093754,4,1100_91,35.427677,31.797966,1/17/2024,13:14.3,,,No
1053837,4,34_90,35.1348,32.10277,1/17/2024,13:42.5,,,No
1081132,1,LPR-HIK-JER-121,35.119739,31.716478,1/17/2024,13:49.2,,,No
1155634,4,8222_92,35.49027464,31.79927428,1/17/2024,14:54.2,,,No
1027485,4,136_93,35.289894,31.767723,1/17/2024,15:14.4,,,No
1049673,1,LPR-HIK-SHY-9-2,35.051267,32.182495,1/17/2024,16:36.6,,,No
1054379,4,30_901,35.157733,31.704161,1/17/2024,16:41.4,,,No
11169003,1,LPR-HIK-MKZ-20,35.043621,31.896993,1/17/2024,16:53.0,,,No
1093754,4,181_82,35.389266,31.819366,1/17/2024,17:30.4,,,No
1049673,4,9187_91,35.03019,32.183328,1/17/2024,18:11.9,,,No
1081132,4,25_91,35.155511,31.705935,1/17/2024,19:00.1,,,No
1049673,4,131_91,35.012236,32.187282,1/17/2024,19:13.7,,,No
1049673,4,0166_91,35.01049,32.187153,1/17/2024,19:36.2,,,No
11090503,1,Site2-35162SouthRear,35.25083425,31.9104651,1/17/2024,20:05.6,,,No
1049673,1,LPR-HIK-MKZ-140,35.000488,32.185502,1/17/2024,20:44.9,,,No
1139539,1,LPR-HIK-MKZ-43,35.00765,32.10786,1/17/2024,22:17.9,,,No
1139539,1,LPR-HIK-MKZ-252,35.00765,32.10786,1/17/2024,22:18.0,,,No
11090503,1,Site2-35161SouthRear,35.25083425,31.9104651,1/17/2024,22:56.6,,,No
1022939,1,LPR-HIK-JER-13,35.19439,31.80083,1/17/2024,23:44.5,,,No
1105484,4,9905_01,35.44906273,32.2063789,1/17/2024,28:05.3,,,No
11480302,1,Site58NorthRear,35.35024594,32.04259801,1/17/2024,28:26.8,,,No
11480302,4,7111_92,35.349804,32.041819,1/17/2024,28:34.8,,,No
1093754,1,LPR-HIK-JER-160,35.263806,31.783301,1/17/2024,29:43.7,,,No
1105484,4,9907_03,35.4558,32.1954,1/17/2024,29:44.9,,,No
1059388,1,LPR-HIK-JER-114,35.169831,31.70624,1/17/2024,30:24.8,,,No
11480302,1,Site02133NorthRear,32.07349,35.354017,1/17/2024,31:26.7,,,Yes
11480302,4,9903_02,35.380631,32.089731,1/17/2024,35:22.9,,,No
1105484,4,9904_02,NULL,NULL,1/17/2024,38:16.5,,,No
11289301,4,150_91,35.170778,32.264212,1/17/2024,38:24.0,,,No
11289301,4,207_91,35.14909,32.27385,1/17/2024,40:37.5,,,No
11289301,1,Site18122NorthFront,35.135946,32.28725,1/17/2024,42:34.7,,,No
11289301,1,Site18112WestRear,35.135415,32.288919,1/17/2024,42:56.5,,,No
1059388,4,89_91,35.142611,31.651473,1/17/2024,45:29.1,,,No
11289301,4,2166_91,35.10339,32.26799,1/17/2024,47:11.0,,,No
1139539,1,Site65112EastFront,35.1388079,32.1090917,1/17/2024,48:16.6,,,No
11289301,4,6185_92,35.067434,32.277367,1/17/2024,49:50.0,,,No
1139539,4,141_90,35.1377,32.1098,1/17/2024,50:31.2,,,No
1122050,4,30_901,35.157733,31.704161,1/17/2024,14:50.2,,,No
1139539,4,184_92,35.13282,32.113049,1/17/2024,51:13.2,,,No
1000963,1,LPR-HIK-JER-161,35.263855,31.783369,1/17/2024,17:54.1,,,No
1059388,1,GUSHLPR1,35.1328485,31.64688789,1/17/2024,52:08.4,,,No
11480302,4,9907_02,35.45579978,32.19539959,1/17/2024,52:51.5,,,No
1105484,4,9911_04,35.470212,32.054765,1/17/2024,53:15.0,,,No
1105484,1,LPR-HIK-SHY-25,35.463757,32.048606,1/17/2024,54:03.6,,,No
1105484,4,9902_01,35.463069,31.908981,1/17/2024,54:05.8,,,No
1105484,1,LPR-HIK-SHY-22-2,35.463311,32.046753,1/17/2024,54:14.2,,,No
11480302,4,9905_03,35.449068,32.206381,1/17/2024,54:34.9,,,No
11233902,1,Site66WestFront1,35.165001,32.109673,1/17/2024,55:54.9,,,No
11289301,1,LPR-HIK-MKZ-41,35.03873,32.2802,1/17/2024,56:14.0,,,No
1105484,4,4140_82,35.445775,32.022748,1/17/2024,56:37.9,,,No
1056950,1,Site46611WestFront2,35.255702,31.854076,1/17/2024,58:26.4,,,No
1037337,1,LPR-HIK-SHY-4,35.131748,31.542101,1/17/2024,59:07.5,,,No
1037337,1,Site20WestFront,35.13214656,31.54174546,1/17/2024,59:17.2,,,No
1037337,1,Site20NorthRear1,35.13306027,31.54172642,1/17/2024,00:21.1,,,No
1037337,4,7189_81,35.126646,31.561078,1/17/2024,02:40.3,,,No
1037337,4,7189_91,35.126646,31.561078,1/17/2024,03:19.8,,,No
1139539,4,184_91,35.13282,32.113049,1/17/2024,03:25.1,,,No
10810602,1,LPR-HIK-MKZ-3,35.005095,32.040869,1/17/2024,04:16.6,,,No
11216701,4,136_94,35.289894,31.767723,1/17/2024,04:27.7,,,No
1037337,4,175_91,35.117771,31.564427,1/17/2024,04:51.4,,,No
11480302,4,9910_01,35.504576,32.325731,1/17/2024,09:16.6,,,No
10995803,1,LPR-HIK-JER-159,35.263855,31.783369,1/17/2024,09:48.4,,,No
11090503,1,LPR-HIK-JER-27,35.17641,31.743485,1/17/2024,09:56.2,,,No
11090503,1,LPR-HIK-JER-131,35.170835,31.742552,1/17/2024,10:30.9,,,No
11216701,4,136_93,35.289894,31.767723,1/17/2024,13:35.1,,,No
11480302,4,9906_02,35.508154,32.370849,1/17/2024,14:05.9,,,No
1013234,1,LPR-HIK-JER-51,35.111099,31.718702,1/17/2024,42:09.5,,,No
1013234,1,LPR-HIK-JER-121,35.119739,31.716478,1/17/2024,43:16.8,,,No
11480302,4,9906_01,35.508154,32.370849,1/17/2024,14:22.9,,,No
11106501,1,LPR-HIK-JER-32-1,35.216183,31.860145,1/17/2024,14:31.2,,,No
11480302,1,LPR-HIK-ZFN-7,35.495444,32.400118,1/17/2024,17:02.3,,,No
11106501,1,LPR-HIK-JER-26,35.17698,31.87185,1/17/2024,18:35.6,,,No
11228803,1,Site66WestFront1,35.165001,32.109673,1/17/2024,19:23.2,,,No
1013234,4,86_901,35.15813,31.68419,1/17/2024,52:11.0,,,No
11123203,1,LPR-HIK-JER-3,35.191073,31.72583,1/17/2024,21:58.7,,,No
1026167,1,LPR-HIK-SHY-6,34.997738,32.187774,1/17/2024,23:32.4,,,No
1026167,1,LPR-HIK-MKZ-140,35.000488,32.185502,1/17/2024,24:37.9,,,No
11123203,1,LPR-HIK-JER-114,35.169831,31.70624,1/17/2024,24:47.2,,,No
1013234,1,GUSHLPR1,35.1328485,31.64688789,1/17/2024,57:06.1,,,No
11106501,1,LPR-HIK-MKZ-20,35.043621,31.896993,1/17/2024,25:55.3,,,No
1024168,1,LPR-HIK-JER-28-1,35.224568,31.853262,1/17/2024,25:59.8,,,No
1035756,1,LPR-HIK-JER-133,35.22762,31.862441,1/17/2024,30:19.5,,,No
1086810,4,181_82,35.389266,31.819366,1/17/2024,31:34.4,,,No
1035756,1,LPR-HIK-JER-130-1,35.221492,31.860571,1/17/2024,32:09.7,,,No
1086810,1,LPR-HIK-SHY-19-2,35.32453,31.806939,1/17/2024,36:19.2,,,No
1131476,4,5119_81,35.273613,32.025231,1/17/2024,36:54.8,,,No
1131476,4,Site45SouthFront1,35.25163,31.99798212,1/17/2024,38:58.7,,,No
1131476,4,1023_91,35.25175,31.99823,1/17/2024,38:59.0,,,No
1131476,1,Site67SouthRear1,35.25574766,31.95650454,1/17/2024,42:08.9,,,No
1037337,4,7189_81,35.126646,31.561078,1/17/2024,44:04.6,,,No
1037337,4,171_91,35.1268,31.5607,1/17/2024,45:07.7,,,No
1131476,1,Site2-35111NorthFront,35.24930363,31.91230501,1/17/2024,46:21.9,,,No
1037337,1,LPR-HIK-SHY-3,35.131669,31.542215,1/17/2024,46:31.5,,,No
11022603,1,LPR-HIK-SHY-27,35.1168853,32.1131699,1/17/2024,48:42.6,,,No
1131476,4,97_81,35.2277197,31.925127,1/17/2024,50:55.2,,,No
1131476,1,Site2-33NorthRear,35.228379,31.925613,1/17/2024,51:07.0,,,No
1022172,1,LPR-HIK-JER-6,35.2420857,31.808259,1/17/2024,54:45.8,,,No
11632202,4,25_91,35.155511,31.705935,1/17/2024,56:25.4,,,No
1086810,1,Site2-35152NorthFront,35.25117991,31.91076562,1/17/2024,57:01.3,,,No
11632202,4,30_901,35.157733,31.704161,1/17/2024,58:06.5,,,No
1139539,4,3107_90,35.1344,32.1375,1/17/2024,58:30.5,,,No
1086810,1,Site67NorthFront2,35.2559523,31.95629991,1/17/2024,01:38.7,,,No
1166279,1,LPR-HIK-MKZ-43,35.00765,32.10786,1/17/2024,01:47.4,,,No
1139539,4,184_93,35.13282,32.113049,1/17/2024,03:23.1,,,No
1139539,4,184_91,35.13282,32.113049,1/17/2024,03:23.1,,,No
1086810,4,102_81,35.25175,31.99823,1/17/2024,05:09.0,,,No
1086810,4,102_81,35.25175,31.99823,1/17/2024,05:09.0,,,No
1086810,4,102_81,35.25175,31.99823,1/17/2024,05:09.0,,,No
1086810,1,Site45NorthRear,35.25179419,31.99795357,1/17/2024,05:12.6,,,No
1051676,1,Site46611WestFront2,35.255702,31.854076,1/17/2024,05:20.7,,,No
1051676,4,249_92,35.2519787,31.832347,1/17/2024,08:14.6,,,No
1166279,4,135_81,35.1269,32.104,1/17/2024,09:28.0,,,No
1059388,1,LPR-HIK-JER-122,35.119916,31.716628,1/17/2024,13:37.5,,,No
1053837,4,184_91,35.13282,32.113049,1/17/2024,28:55.6,,,No
1053837,4,184_93,35.13282,32.113049,1/17/2024,28:55.9,,,No
11254102,1,LPR-HIK-MKZ-43,35.00765,32.10786,1/17/2024,29:51.7,,,No
11254102,1,LPR-HIK-MKZ-252,35.00765,32.10786,1/17/2024,29:53.7,,,No
1136850,1,LPR-HIK-JER-27,35.17641,31.743485,1/17/2024,07:22.5,,,No
1086871,1,LPR-HIK-JER-3,35.191073,31.72583,1/17/2024,33:29.5,,,No
1086871,1,LPR-HIK-JER-114,35.169831,31.70624,1/17/2024,36:22.0,,,No
11254102,1,Site65111EastFront,35.140477,32.10947,1/17/2024,37:13.1,,,No
11254102,1,Site65161EastRear,35.1420641,32.1095346,1/17/2024,37:29.5,,,No
1086871,4,30_901,35.157733,31.704161,1/17/2024,40:00.2,,,No
11254102,4,548_91,35.202949,32.121854,1/17/2024,42:07.9,,,No
11123203,4,25_91,35.155511,31.705935,1/17/2024,46:07.6,,,No
10828001,1,LPR-HIK-MKZ-7,34.998507,32.184376,1/17/2024,46:40.7,,,No
11123203,4,30_901,35.157733,31.704161,1/17/2024,47:06.1,,,No
10828001,1,LPR-HIK-MKZ-8,34.99917,32.18477,1/17/2024,47:11.1,,,No
10828001,1,LPR-HIK-SHY-5,34.997712,32.18796,1/17/2024,48:43.1,,,No
1067533,4,6233_82,34.942919,31.359152,1/17/2024,54:43.9,,,No
1165768,1,LPR-HIK-JER-51,35.111099,31.718702,1/17/2024,54:44.2,,,No
10798302,4,161_91,35.141773,31.651222,1/17/2024,55:02.7,,,No
10798302,4,161_92,35.142069,31.651386,1/17/2024,55:04.1,,,No
1165768,1,LPR-HIK-JER-121,35.119739,31.716478,1/17/2024,55:40.3,,,No
1067533,1,LPR-HIK-DRM-157,34.934131,31.345369,1/17/2024,55:43.7,,,No
1067533,1,LPR-HIK-DRM-156,34.934131,31.345369,1/17/2024,55:45.5,,,No
1067533,1,LPR-HIK-DRM-6,34.933608,31.343694,1/17/2024,55:54.8,,,No
11475201,1,LPR-HIK-JER-141,35.25934,31.798798,1/17/2024,57:35.1,,,No
1027485,1,LPR-HIK-JER-159,35.263855,31.783369,1/17/2024,07:28.4,,,No
11475201,4,254_91,35.256149,31.853933,1/17/2024,08:22.2,,,No
11475201,4,254_91,35.256149,31.853933,1/17/2024,08:22.2,,,No
11475201,4,254_91,35.256149,31.853933,1/17/2024,08:22.2,,,No
11475201,1,Site46612EastRear1,35.2284,31.85411,1/17/2024,08:27.8,,,No
10816803,1,LPR-HIK-SHY-9-2,35.051267,32.182495,1/17/2024,10:46.7,,,No
10951403,4,7210_91,35.2917385,32.0476887,1/17/2024,12:19.3,,,No
10816803,4,9187_91,35.03019,32.183328,1/17/2024,12:43.8,,,No
11329903,1,LPR-HIK-JER-32-1,35.216183,31.860145,1/17/2024,14:11.1,,,No
10816803,4,131_91,35.012236,32.187282,1/17/2024,14:15.5,,,No
1109938,4,7210_92,35.2916064,32.0475861,1/17/2024,15:06.1,,,No
10816803,4,0166_91,35.01049,32.187153,1/17/2024,15:36.7,,,No
10816803,1,LPR-HIK-MKZ-140,35.000488,32.185502,1/17/2024,16:20.7,,,No
11047803,1,LPR-HIK-JER-3,35.191073,31.72583,1/17/2024,17:18.6,,,No
1027485,1,LPR-HIK-JER-13,35.19439,31.80083,1/17/2024,17:26.4,,,No
11047803,1,LPR-HIK-JER-114,35.169831,31.70624,1/17/2024,19:33.1,,,No
11047803,4,30_901,35.157733,31.704161,1/17/2024,22:22.8,,,No
1166279,1,Site65122WestFront,35.1386831,32.1093786,1/17/2024,22:48.9,,,No
1048262,1,LPR-HIK-JER-159,35.263855,31.783369,1/17/2024,23:12.1,,,No
1166279,4,135_82,35.1269,32.104,1/17/2024,23:54.0,,,No
1166279,4,135_81,35.1269,32.104,1/17/2024,24:01.0,,,No
1036531,4,1182_90,35.039153,32.005524,1/17/2024,25:26.8,,,No
1036531,4,1181_82,35.0381,32.005,1/17/2024,25:48.9,,,No
1036531,4,1181_83,35.0381,32.005,1/17/2024,25:53.2,,,No
1037584,1,LPR-HIK-SHY-26,35.116581,32.113416,1/17/2024,30:37.6,,,No
1166279,4,135_81,35.1269,32.104,1/17/2024,30:57.0,,,No
1166279,4,135_82,35.1269,32.104,1/17/2024,31:09.0,,,No
10958603,1,LPR-HIK-JER-3,35.191073,31.72583,1/17/2024,35:29.1,,,No
1165768,1,LPR-HIK-JER-77,35.1227,31.7134,1/17/2024,36:06.9,,,No
1036887,1,LPR-HIK-MKZ-75,35.032443,31.94204,1/17/2024,36:37.0,,,No
1036887,4,33_81,35.031632,31.945002,1/17/2024,36:50.7,,,No
10958603,1,LPR-HIK-JER-114,35.169831,31.70624,1/17/2024,38:13.2,,,No
1037584,1,LPR-HIK-SHY-27,35.1168853,32.1131699,1/17/2024,43:39.8,,,No
1037584,4,141_90,35.1377,32.1098,1/17/2024,45:32.6,,,No
1037584,1,Site65162EastRear,35.142064,32.109535,1/17/2024,47:09.8,,,No
1037584,1,Site66KikarFront1,35.16501,32.10894,1/17/2024,48:35.5,,,No
1038432,1,LPR-HIK-JER-5,35.241687,31.809385,1/17/2024,48:55.1,,,No
1048262,1,LPR-HIK-JER-126,35.263757,31.783185,1/17/2024,48:56.2,,,No
1038432,1,LPR-HIK-JER-4,35.2420857,31.808259,1/17/2024,49:02.1,,,No
10979903,4,89_91,35.142611,31.651473,1/17/2024,50:36.1,,,No
10958603,4,211_92,35.202068,31.718383,1/17/2024,52:06.9,,,No
1048262,4,136_91,35.289894,31.767723,1/17/2024,52:35.3,,,No
11040501,1,Site66WestFront2,35.165001,32.109673,1/17/2024,58:10.3,,,No
11022603,1,LPR-HIK-SHY-26,35.116581,32.113416,1/17/2024,59:16.5,,,No
1131476,1,Site2-33SouthFront,35.228286,31.925603,1/17/2024,03:42.0,,,No
1131476,4,97_82,35.2277197,31.925127,1/17/2024,03:49.4,,,No
1131476,4,97_81,35.2277197,31.925127,1/17/2024,03:54.2,,,No
10816803,1,LPR-HIK-MKZ-7,34.998507,32.184376,1/17/2024,05:53.7,,,No
10816803,1,LPR-HIK-MKZ-8,34.99917,32.18477,1/17/2024,06:17.2,,,No
1122050,1,LPR-HIK-JER-51,35.111099,31.718702,1/17/2024,06:23.7,,,No
10816803,4,0166_91,35.01049,32.187153,1/17/2024,07:09.8,,,No
1122050,1,LPR-HIK-JER-121,35.119739,31.716478,1/17/2024,07:20.0,,,No
10816803,4,131_91,35.012236,32.187282,1/17/2024,07:33.3,,,No
1131476,1,Site2-3591EastFront,35.24956539,31.91002762,1/17/2024,07:35.2,,,No
11464501,1,LPR-HIK-JER-3,35.191073,31.72583,1/17/2024,08:40.1,,,No
10816803,4,0190_91,35.031223,32.183635,1/17/2024,09:22.3,,,No
1013437,1,LPR-HIK-MKZ-43,35.00765,32.10786,1/17/2024,09:23.1,,,No
1013437,1,LPR-HIK-MKZ-252,35.00765,32.10786,1/17/2024,09:26.5,,,No
11329903,1,LPR-HIK-JER-16,35.191218,31.800925,1/17/2024,10:30.8,,,No
10816803,1,LPR-HIK-SHY-9-1,35.051267,32.182495,1/17/2024,10:42.3,,,No
11464501,1,LPR-HIK-JER-114,35.169831,31.70624,1/17/2024,11:28.4,,,No
1131476,1,Site67NorthFront2,35.2559523,31.95629991,1/17/2024,12:28.3,,,No
1131476,1,Site67NorthFront1,35.25596657,31.95628563,1/17/2024,12:28.4,,,No
1070331,1,LPR-HIK-JER-141,35.25934,31.798798,1/17/2024,14:09.9,,,No
1057662,1,LPR-HIK-JER-77,35.1227,31.7134,1/17/2024,14:41.4,,,No
1057662,1,LPR-HIK-JER-122,35.119916,31.716628,1/17/2024,15:18.9,,,No
1036531,4,55_81,35.042153,31.9672,1/17/2024,15:31.7,,,No
1131476,4,102_81,35.25175,31.99823,1/17/2024,15:46.9,,,No
1131476,4,102_81,35.25175,31.99823,1/17/2024,15:46.9,,,No
1131476,4,102_81,35.25175,31.99823,1/17/2024,15:46.9,,,No
1131476,1,Site45NorthRear,35.25179419,31.99795357,1/17/2024,15:49.3,,,No
1118279,1,LPR-HIK-DRM-58,34.9336548,31.3438859,1/17/2024,40:18.9,,,No
1036531,4,5129_92,35.05289,31.989138,1/17/2024,17:48.4,,,No
1105484,4,4140_82,35.445775,32.022748,1/17/2024,18:12.8,,,No
1131476,4,70_91,35.27343,32.02467,1/17/2024,18:34.0,,,No
11047803,4,211_92,35.202068,31.718383,1/17/2024,18:35.7,,,No
1013437,1,Site65111EastFront,35.140477,32.10947,1/17/2024,18:40.9,,,No
1013437,1,Site65162EastRear,35.142064,32.109535,1/17/2024,19:00.0,,,No
1036531,4,1181_83,35.0381,32.005,1/17/2024,19:23.7,,,No
1013437,1,Site66KikarFront1,35.16501,32.10894,1/17/2024,20:42.6,,,No
1013437,1,Site66SouthWestFront,35.16486,32.109089,1/17/2024,20:45.8,,,No
1105484,1,LPR-HIK-SHY-22-1,35.463311,32.046753,1/17/2024,21:01.7,,,No
1105484,4,9902_03,35.463069,31.908981,1/17/2024,21:13.1,,,No
1105484,4,9911_04,35.470212,32.054765,1/17/2024,22:19.4,,,No
1105484,4,9911_03,35.470212,32.054765,1/17/2024,22:20.5,,,No
1029087,4,136_94,35.289894,31.767723,1/17/2024,24:10.4,,,No
1077013,1,LPR-HIK-JER-161,35.263855,31.783369,1/17/2024,29:16.7,,,No
1105484,4,9911_01,35.470212,32.054765,1/17/2024,30:32.9,,,No
1105484,4,9911_04,35.470212,32.054765,1/17/2024,30:55.3,,,No
1051676,1,LPR-HIK-JER-1,35.252192,31.827897,1/17/2024,48:35.9,,,No
1105484,4,9911_02,35.470212,32.054765,1/17/2024,30:57.7,,,No
10958603,4,211_92,35.202068,31.718383,1/17/2024,32:56.4,,,No
1166279,1,LPR-HIK-MKZ-43,35.00765,32.10786,1/17/2024,36:22.4,,,No
1166279,1,LPR-HIK-MKZ-252,35.00765,32.10786,1/17/2024,36:24.6,,,No
1059388,1,LPR-HIK-JER-16,35.191218,31.800925,1/17/2024,39:53.4,,,No
11233902,1,LPR-HIK-MKZ-43,35.00765,32.10786,1/17/2024,39:54.1,,,No
11233902,1,LPR-HIK-MKZ-252,35.00765,32.10786,1/17/2024,39:56.3,,,No
1029087,1,LPR-HIK-JER-161,35.263855,31.783369,1/17/2024,39:59.9,,,No
1166279,4,135_81,35.1269,32.104,1/17/2024,43:58.0,,,No
1166279,4,135_82,35.1269,32.104,1/17/2024,44:04.0,,,No
1026167,1,LPR-HIK-MKZ-7,34.998507,32.184376,1/17/2024,44:53.7,,,No
11233902,1,Site65111EastFront,35.140477,32.10947,1/17/2024,47:10.8,,,No
1071052,1,LPR-HIK-DRM-58,34.9336548,31.3438859,1/17/2024,47:28.1,,,No
11233902,1,Site66KikarFront1,35.16501,32.10894,1/17/2024,48:58.6,,,No
1155634,4,189_81,35.461481,31.895099,1/17/2024,49:06.3,,,No
1147511,4,7210_91,35.2917385,32.0476887,1/17/2024,50:34.5,,,No
1071052,4,6233_82,34.942919,31.359152,1/17/2024,51:24.8,,,No
1071052,4,6233_81,34.942919,31.359152,1/17/2024,51:55.9,,,No
1029087,1,LPR-HIK-JER-13,35.19439,31.80083,1/17/2024,52:09.8,,,No
1102588,1,LPR-HIK-JER-130-1,35.221492,31.860571,1/17/2024,53:15.7,,,No
1102588,1,LPR-HIK-JER-32-1,35.216183,31.860145,1/17/2024,54:09.2,,,No
11514501,1,LPR-HIK-DRM-58,34.9336548,31.3438859,1/17/2024,56:35.7,,,No
1043562,1,Site2-33SouthFront,35.228286,31.925603,1/17/2024,57:26.7,,,No
1043562,4,97_82,35.2277197,31.925127,1/17/2024,57:36.3,,,No
1043562,4,97_81,35.2277197,31.925127,1/17/2024,57:40.2,,,No
11514501,4,65_90,34.942919,31.359152,1/17/2024,59:51.2,,,No
1043562,1,Site2-3591EastFront,35.24956539,31.91002762,1/17/2024,00:57.1,,,No
11514501,4,6233_81,34.942919,31.359152,1/17/2024,01:30.5,,,No
11250701,1,LPR-HIK-MKZ-43,35.00765,32.10786,1/17/2024,06:56.1,,,No
11250701,1,LPR-HIK-MKZ-252,35.00765,32.10786,1/17/2024,06:57.4,,,No
1057662,1,LPR-HIK-JER-51,35.111099,31.718702,1/17/2024,07:15.5,,,No
1057662,1,LPR-HIK-JER-121,35.119739,31.716478,1/17/2024,08:30.3,,,No
10710501,1,LPR-HIK-ZFN-3,35.495251,32.400056,1/17/2024,10:24.1,,,No
10995803,1,LPR-HIK-JER-38,35.261584,31.783971,1/17/2024,11:03.8,,,No
10995803,1,LPR-HIK-JER-126,35.263757,31.783185,1/17/2024,11:16.9,,,No
11294202,1,LPR-HIK-JER-16,35.191218,31.800925,1/17/2024,13:06.9,,,No
10710501,4,9906_01,35.508154,32.370849,1/17/2024,13:52.5,,,No
1049673,1,LPR-HIK-MKZ-7,34.998507,32.184376,1/17/2024,17:48.7,,,No
1049673,1,LPR-HIK-MKZ-8,34.99917,32.18477,1/17/2024,18:04.7,,,No
10710501,4,9910_01,35.504576,32.325731,1/17/2024,18:20.5,,,No
1165768,1,LPR-HIK-JER-51,35.111099,31.718702,1/17/2024,18:35.4,,,No
1049673,4,0166_91,35.01049,32.187153,1/17/2024,18:56.3,,,No
1049673,4,131_91,35.012236,32.187282,1/17/2024,19:20.7,,,No
1165768,1,LPR-HIK-JER-121,35.119739,31.716478,1/17/2024,19:31.0,,,No
1102588,1,LPR-HIK-JER-26,35.17698,31.87185,1/17/2024,19:57.3,,,No
1049673,1,LPR-HIK-SHY-9-1,35.051267,32.182495,1/17/2024,22:24.1,,,No
1049673,4,63_81,35.05960435,32.18369923,1/17/2024,23:20.9,,,No
1048556,1,Site66WestFront2,35.165001,32.109673,1/17/2024,23:31.5,,,No
1048556,4,141_90,35.1377,32.1098,1/17/2024,25:11.6,,,No
1048556,4,184_92,35.13282,32.113049,1/17/2024,25:48.9,,,No
1048556,4,184_91,35.13282,32.113049,1/17/2024,25:53.6,,,No
1022172,1,LPR-HIK-JER-5,35.241687,31.809385,1/17/2024,25:56.0,,,No
1048556,4,184_93,35.13282,32.113049,1/17/2024,26:05.4,,,No
11294202,1,LPR-HIK-JER-38,35.261584,31.783971,1/17/2024,26:40.7,,,No
1022172,1,LPR-HIK-JER-4,35.2420857,31.808259,1/17/2024,26:47.4,,,No
11294202,1,LPR-HIK-JER-126,35.263757,31.783185,1/17/2024,26:54.4,,,No
1077013,1,LPR-HIK-JER-38,35.261584,31.783971,1/17/2024,26:54.6,,,No
1077013,1,LPR-HIK-JER-126,35.263757,31.783185,1/17/2024,27:09.0,,,No
11385302,1,LPR-HIK-JER-27,35.17641,31.743485,1/17/2024,31:34.9,,,No
11385302,1,LPR-HIK-JER-131,35.170835,31.742552,1/17/2024,32:17.9,,,No
1043388,1,LPR-HIK-JER-13,35.19439,31.80083,1/17/2024,32:34.1,,,No
1150834,1,LPR-HIK-JER-58-2,35.263174,31.783818,1/17/2024,32:54.4,,,No
1048556,1,Site65162EastRear,35.142064,32.109535,1/17/2024,33:53.6,,,No
1036887,1,LPR-HIK-MKZ-23,35.0333757,31.9405457,1/17/2024,34:19.5,,,No
1036887,4,33_82,35.031632,31.945002,1/17/2024,35:18.8,,,No
1048556,1,Site66KikarFront1,35.16501,32.10894,1/17/2024,35:35.2,,,No
1036887,4,55_81,35.042153,31.9672,1/17/2024,36:48.2,,,No
1036887,4,55_82,35.042153,31.9672,1/17/2024,36:56.4,,,No
1029185,4,5119_81,35.273613,32.025231,1/17/2024,37:20.8,,,No
1139539,1,LPR-HIK-MKZ-43,35.00765,32.10786,1/17/2024,37:26.2,,,No
1060371,1,LPR-HIK-JER-77,35.1227,31.7134,1/17/2024,39:27.7,,,No
1029185,4,1023_91,35.25175,31.99823,1/17/2024,39:46.8,,,No
11294202,1,LPR-HIK-SHY-18-1,35.449332,31.801654,1/17/2024,40:15.3,,,No
1098431,1,LPR-HIK-JER-16,35.191218,31.800925,1/17/2024,41:03.3,,,No
10828001,1,LPR-HIK-SHY-6,34.997738,32.187774,1/17/2024,42:38.4,,,No
1165768,1,LPR-HIK-JER-77,35.1227,31.7134,1/17/2024,43:19.0,,,No
10828001,1,LPR-HIK-MKZ-140,35.000488,32.185502,1/17/2024,43:51.6,,,No
1029185,1,Site67SouthRear1,35.25574766,31.95650454,1/17/2024,43:51.9,,,No
1029185,1,Site67SouthRear2,35.25570245,31.95650692,1/17/2024,43:52.0,,,No
1085888,1,LPR-HIK-MKZ-57,35.0417981,31.8975318,1/17/2024,44:00.6,,,No
