ishitId,ExternalCameraId,Name,cameraType,brigadeName,siteName,x,y,Source
12017,9909_02,יציאה ממבואות לכיוון ציר כפרי (נתיקות מועצה),LPR,חטמר הבקעה-417,מבואות יריחו,35.422943,31.908599,נתיקות - הרכשה
12018,9909_03,ציר כפרי לכיוון דרום/פניה לכיוון מבואות (נתיקות מועצה),LPR,חטמר הבקעה-417,מבואות יריחו,35.422943,31.908599,נתיקות - הרכשה
12016,9909_01,ציר כפרי לכיוון צפון/פניה לכיוון מבואות(נתיקות מועצה),LPR,חטמר הבקעה-417,מבואות יריחו,35.422943,31.908599,נתיקות - הרכשה
12292,9906_02,הבאים ממשכיות (נתיקות מועצה),LPR,חטמר הבקעה-417,מחולה,35.508154,32.370849,נתיקות - הרכשה
12291,9906_01,הנוסעים דרומה פניה לכיון משכיות (נתיקות מועצה),LPR,חטמר הבקעה-417,מחולה,35.508154,32.370849,נתיקות - הרכשה
12293,9906_03,הנוסעים צפונה פניה לכיון משכיות (נתיקות מועצה),LPR,חטמר הבקעה-417,מחולה,35.508154,32.370849,נתיקות - הרכשה
11800,LPR-HIK-ZFN-7,מעבר בקעה 90 מאדום,LPR,חטמר הבקעה-417,מעבר הבקעה,35.4948,32.40112,משטרה - הרכשה
11798,LPR-HIK-ZFN-3,מעבר הבקעה כ. 90 מכחול 1,LPR,חטמר הבקעה-417,מעבר הבקעה,35.495251,32.400056,משטרה - הרכשה
11799,LPR-HIK-ZFN-4,מעבר הבקעה כ. 90 מכחול 2,LPR,חטמר הבקעה-417,מעבר הבקעה,35.495251,32.400056,משטרה - הרכשה
11390,LPR-HIK-SHY-1,מעבר מצוקי דרגות 90 מאדום מ-י,LPR,חטמר הבקעה-417,מעבר מצוקי דרגות 90,35.40727,31.58117,משטרה - הרכשה
11393,LPR-HIK-SHY-2,מעבר מצוקי דרגות 90 מכחול מ-י,LPR,חטמר הבקעה-417,מעבר מצוקי דרגות 90,35.40727,31.58117,משטרה - הרכשה
11994,9911_04,הנוסעים מדרום לצפון/ פניה למפגש הבקעה (נתיקות מועצה),LPR,חטמר הבקעה-417,מפגש הבקעה,35.470212,32.054765,נתיקות - הרכשה
11991,9911_01,יציאה ממפגש הבקעה (נתיקות מועצה),LPR,חטמר הבקעה-417,מפגש הבקעה,35.470212,32.054765,נתיקות - הרכשה
11993,9911_03,כניסה למפגש הבקעה (נתיקות מועצה),LPR,חטמר הבקעה-417,מפגש הבקעה,35.470212,32.054765,נתיקות - הרכשה
11992,9911_02,צופה על שני הנתיבים צפונית לצומת (נתיקות מועצה),LPR,חטמר הבקעה-417,מפגש הבקעה,35.470212,32.054765,נתיקות - הרכשה
8885,56_90,מצפון לדרום (9 מגה)(נתיקות),LPR,חטמר הבקעה-417,מצוקי דרגות (חסם),35.17725086,32.21605214,נתיקות - הרכשה
11574,9171_81,ירידה ל\מכיוון מצוקי דרגות (3 מגה)(נתיקות),LPR,חטמר הבקעה-417,מצוקי דרגות (עלייה),35.4072,31.5804,נתיקות - הרכשה
12630,1100_91,לכיוון הציר לנבי מוסא (5 מגה) (נתיקות),LPR,חטמר הבקעה-417,נבי מוסא,35.427677,31.797966,נתיקות - הרכשה
12277,9901_02,כניסה לציר גישה לישוב(נתיקות מועצה),LPR,חטמר הבקעה-417,נעמה,NULL,NULL,נתיקות - הרכשה
12278,9901_03,נוסעים לצפון על כביש 90(נתיקות מועצה),LPR,חטמר הבקעה-417,נעמה,35.463069,31.908981,נתיקות - הרכשה
12276,9901_01,נסיעה לדרום על ציר 90(נתיקות מועצה),LPR,חטמר הבקעה-417,נעמה,35.463069,31.908981,נתיקות - הרכשה
12289,9902_02,מכיוון מעלה אפרים ל90 (נתיקות מועצה),LPR,חטמר הבקעה-417,פצאל,35.463069,31.908981,נתיקות - הרכשה
12288,9902_01,נסיעה לדרום על ציר 90 (נתיקות מועצה),LPR,חטמר הבקעה-417,פצאל,35.463069,31.908981,נתיקות - הרכשה
12290,9902_03,נסיעה לצפון על ציר 90 (נתיקות מועצה),LPR,חטמר הבקעה-417,פצאל,35.463069,31.908981,נתיקות - הרכשה
11728,LPR-HIK-SHY-22-2,צ. פצאל דרום כ. 90 לדרום,LPR,חטמר הבקעה-417,פצאל,35.463311,32.046753,משטרה - הרכשה
11727,LPR-HIK-SHY-22-1,צ. פצאל דרום כ. 90 לצפון,LPR,חטמר הבקעה-417,פצאל,35.463311,32.046753,משטרה - הרכשה
11834,LPR-HIK-SHY-30-1,צ. פצאל כ. 505 למזרח,LPR,חטמר הבקעה-417,פצאל,35.462968,32.048372,משטרה - הרכשה
11835,LPR-HIK-SHY-30-2,צ. פצאל כ. 505 למערב,LPR,חטמר הבקעה-417,פצאל,35.462968,32.048372,משטרה - הרכשה
11729,LPR-HIK-SHY-25,צ. פצאל צפון כ. 90 לדרום,LPR,חטמר הבקעה-417,פצאל,35.463757,32.048606,משטרה - הרכשה
11597,105_91,יציאה מיריחו (7 מגה)(נתיקות),LPR,חטמר הבקעה-417,צומת 748 (328),35.461493,31.895111,נתיקות - הרכשה
11596,189_81,כניסה ליריחו (5 מגה)(נתיקות),LPR,חטמר הבקעה-417,צומת 748 (328),35.461481,31.895099,נתיקות - הרכשה
11595,189_82,מדרום לצפון (5 מגה)(נתיקות),LPR,חטמר הבקעה-417,צומת 748 (328),35.461481,31.895099,נתיקות - הרכשה
12201,105_92,נוסעים מדרום לצפון (9 מגה)(נתיקות),LPR,חטמר הבקעה-417,צומת 748 (328),35.461493,31.895111,נתיקות - הרכשה
11391,LPR-HIK-SHY-18-1,צ. אלמוג כ.1 למזרח מ-י,LPR,חטמר הבקעה-417,צומת אלמוג כ.1,35.449333,31.801655,משטרה - הרכשה
11392,LPR-HIK-SHY-18-2,צ. אלמוג כ.1 למערב מ-י,LPR,חטמר הבקעה-417,צומת אלמוג כ.1,35.449333,31.801655,משטרה - הרכשה
11812,5136_91,הבאים מצפון (9 מגה)(נתיקות),LPR,חטמר הבקעה-417,צומת ארגמן,35.5270582,32.1629412,נתיקות - הרכשה
11813,5136_92,כביש עפר מ\לכיוון מזרח (5 מגה)(נתיקות),LPR,חטמר הבקעה-417,צומת ארגמן,35.5268978,32.162711,נתיקות - הרכשה
11804,LPR-HIK-SHY-20-2,צ. ארגמן כ. 90 לדרום,LPR,חטמר הבקעה-417,צומת ארגמן,35.525971,32.160589,משטרה - הרכשה
11803,LPR-HIK-SHY-20-1,צ. ארגמן כ. 90 לצפון,LPR,חטמר הבקעה-417,צומת ארגמן,35.525971,32.160589,משטרה - הרכשה
12436,LPR-HIK-SHY-21,"צ. ארגמן, כ. 90, שביל עפר לצפון, לדרום",LPR,חטמר הבקעה-417,צומת ארגמן,35.525971,32.160589,משטרה - הרכשה
12696,LPR-HIK-ZFN-155,"צ. אשדות יעקב, כ. 90, לדרום (מ""י)",LPR,חטמר הבקעה-417,צומת אשדות יעקב,35.576655,32.66505,משטרה - הרכשה
11582,112_81,עלייה מכיוון ים המלח (5 מגה)(נתיקות),LPR,חטמר הבקעה-417,צומת בית הערבה ,35.4913,31.7988,נתיקות - הרכשה
11600,250_91,כביש 90 לשני הכיוונים (9 מגה) (נתיקות),LPR,חטמר הבקעה-417,צומת הלידו ,35.50349968,31.77320449,נתיקות - הרכשה
11578,227_81,הבאים מכיוון מחולה (9 מגה)(נתיקות),LPR,חטמר הבקעה-417,צומת חדין צלצלן ,35.504709,32.325945,נתיקות - הרכשה
12020,9910_01,הבאים מכיוון תיסיר (נתיקות מועצה),LPR,חטמר הבקעה-417,צומת חדין צלצלן ,35.504576,32.325731,נתיקות - הרכשה
12021,9910_02,הבאים מכיון מחולה/ פניה לכיון תיסיר(נתיקות מועצה),LPR,חטמר הבקעה-417,צומת חדין צלצלן ,35.504576,32.325731,נתיקות - הרכשה
12022,9910_03,הבאים מכיון משכיות/ פניה לכיון תיסיר(נתיקות מועצה),LPR,חטמר הבקעה-417,צומת חדין צלצלן ,35.504576,32.325731,נתיקות - הרכשה
12283,9907_02,כניסה לציר גישה לישוב (נתיקות מועצה),LPR,חטמר הבקעה-417,צומת חמרה,35.45579978,32.19539959,נתיקות - הרכשה
12284,9907_03,נסיעה לדרום על ציר 57 (נתיקות מועצה),LPR,חטמר הבקעה-417,צומת חמרה,35.4558,32.1954,נתיקות - הרכשה
12282,9907_01,נסיעה לצפון על ציר 57 (נתיקות מועצה),LPR,חטמר הבקעה-417,צומת חמרה,35.4558,32.1954,נתיקות - הרכשה
12702,LPR-HIK-ZFN-152,"צ. כוכב הירדן, כ. 90, לדרום (מ""י)",LPR,חטמר הבקעה-417,צומת כוכב הירדן,35.544276,32.597044,משטרה - הרכשה
12701,LPR-HIK-ZFN-151,"צ. כוכב הירדן, כ. 90, לצפון (מ""י)",LPR,חטמר הבקעה-417,צומת כוכב הירדן,35.544415,32.598248,משטרה - הרכשה
11593,137_81,יציאה לציר שרונה(באים ממערב) (9 מגה)(נתיקות),LPR,חטמר הבקעה-417,צומת מוסא עלמי,35.5056,31.8673,נתיקות - הרכשה
11592,137_82,כניסה ליריחו(מזרח) (5 מגה)(נתיקות),LPR,חטמר הבקעה-417,צומת מוסא עלמי,35.5056,31.8674,נתיקות - הרכשה
12698,LPR-HIK-ZFN-154-2,"צ. מנחמיה דרום, כ. 90, לדרום (מ""י)",LPR,חטמר הבקעה-417,צומת מנחמיה דרום,NULL,NULL,משטרה - הרכשה
12697,LPR-HIK-ZFN-154-1,"צ. מנחמיה דרום, כ. 90, לצפון (מ""י)",LPR,חטמר הבקעה-417,צומת מנחמיה דרום,NULL,NULL,משטרה - הרכשה
12699,LPR-HIK-ZFN-153-1,"צ. מנחמיה צפון, כ. 90, לדרום (מ""י)",LPR,חטמר הבקעה-417,צומת מנחמיה צפון,35.569569,32.654016,משטרה - הרכשה
12700,LPR-HIK-ZFN-153-2,"צ. מנחמיה צפון, כ. 90, לצפון (מ""י)",LPR,חטמר הבקעה-417,צומת מנחמיה צפון,35.569569,32.654016,משטרה - הרכשה
12035,181_82,ציר בריה מדרום לצפון (5 מגה)(נתיקות),LPR,חטמר הבקעה-417,צומת מצפה יריחו ,35.389266,31.819366,נתיקות - הרכשה
9557,181_81,ציר גושי ליריחו (5 מגה)(נתיקות),LPR,חטמר הבקעה-417,צומת מצפה יריחו ,35.389266,31.819366,נתיקות - הרכשה
11588,154_81,לכיוון דרום (3 מגה)(נתיקות),LPR,חטמר הבקעה-417,צומת מצפה שלם ,35.4023,31.5582,נתיקות - הרכשה
11589,154_82,לכיוון צפון (3 מגה)(נתיקות),LPR,חטמר הבקעה-417,צומת מצפה שלם ,35.4023,31.5582,נתיקות - הרכשה
12584,61_901,יציאה ממשואה (5 מגה)(נתיקות),LPR,חטמר הבקעה-417,צומת משואה,35.495847,32.108114,נתיקות - הרכשה
12583,61_902,כניסה למשואה (5 מגה)(נתיקות),LPR,חטמר הבקעה-417,צומת משואה,35.495847,32.108114,נתיקות - הרכשה
12597,9913_01,לבאים מכיוון מזרח - חמדת (5 מגה) (נתיקות),LPR,חטמר הבקעה-417,צומת רועי,35.475104,32.251664,נתיקות - הרכשה
12598,9913_02,לבאים מכיוון מערב - בקעות (5 מגה) (נתיקות),LPR,חטמר הבקעה-417,צומת רועי,35.4750994,32.25166415,נתיקות - הרכשה
11580,4140_82,כניסה לאל-פציל(כביש עפר) (5 מגה)(נתיקות),LPR,חטמר הבקעה-417,צומת תומר ,35.445775,32.022748,נתיקות - הרכשה
11581,4140_81,כניסה לתומר (5 מגה)(נתיקות),LPR,חטמר הבקעה-417,צומת תומר ,35.446188,32.022748,נתיקות - הרכשה
12332,106_91,נתיב דרומי מבריחים כביש 90 (כחול חשאי - ציידים תפר),LPR,חטמר הבקעה-417,ק.ד 152,35.50375,31.965333,נתיקות - הרכשה
9035,263_81,כניסה לבית כאחיל ( PTZ LPR)(נתיקות),LPR,חטמר יהודה,גשר בית כאחיל ,35.09115934,31.55984715,נתיקות - הרכשה
11875,site34341SouthFront1,נוסעים על הגשר לכיוון דרום - נתיב,LPR,חטמר יהודה,גשר חלחול - פילבוקס 320,35.100564,31.562922,HTS - הרכשה
11874,site34342SouthFront2,נוסעים על הגשר לכיוון דרום - שול,LPR,חטמר יהודה,גשר חלחול - פילבוקס 320,35.10056621,31.56308221,HTS - הרכשה
11876,Site34343NorthRear1,נוסעים על הגשר לכיוון צפון - נתיב,LPR,חטמר יהודה,גשר חלחול - פילבוקס 320,35.10056484,31.56308429,HTS - הרכשה
11877,Site34344NorthRear2,נוסעים על הגשר לכיוון צפון - שול,LPR,חטמר יהודה,גשר חלחול - פילבוקס 320,35.10056484,31.56308429,HTS - הרכשה
11872,site34WestFront,ציר מחקר ממזרח למערב (קדמי),LPR,חטמר יהודה,גשר חלחול - פילבוקס 320,35.1006077,31.56287443,HTS - הרכשה
11873,site34EastRear,ציר מחקר ממערב למזרח (אחורי),LPR,חטמר יהודה,גשר חלחול - פילבוקס 320,35.100613,31.562836,HTS - הרכשה
11476,3167_92,הגעה ממזרח לכיוון תרקומיא (3 מגה)(נתיקות),LPR,חטמר יהודה,כיכר אידנא  ,34.9822,31.5723,נתיקות - הרכשה
9372,3167_93,הגעה ממערב לכיוון העוקפים (3 מגה)(נתיקות),LPR,חטמר יהודה,כיכר אידנא  ,31.5723,31.5723,נתיקות - הרכשה
9373,3167_94,יציאה מאידנא (9 מגה)(נתיקות),LPR,חטמר יהודה,כיכר אידנא  ,34.9822,31.5723,נתיקות - הרכשה
9370,3167_91,כניסה לאידנא (3 מגה)(נתיקות),LPR,חטמר יהודה,כיכר אידנא  ,34.9822,31.5723,נתיקות - הרכשה
11475,142_82,יציאה מתרקומיא (9 מגה)(נתיקות),LPR,חטמר יהודה,כיכר תרקומיא ,34.9818,31.5732,נתיקות - הרכשה
11474,142_81,כניסה לתרקומיא (3 מגה)(נתיקות),LPR,חטמר יהודה,כיכר תרקומיא ,34.9818,31.5732,נתיקות - הרכשה
9560,38_81,PTZ לכיוון ליסבורג (PTZ-LPR)(נתיקות),LPR,חטמר יהודה,מוצב חורסה ,35.02,31.4902,נתיקות - הרכשה
12367,38_83,אווירה על הכיכר (5 מגה)(נתיקות),LPR,חטמר יהודה,מוצב חורסה ,35.02,31.4902,נתיקות - הרכשה
9561,38_82,לכיוון נגוהות (5 מגה)(נתיקות),LPR,חטמר יהודה,מוצב חורסה ,35.02,31.4902,נתיקות - הרכשה
12458,LPR-HIK-SHY-33,"מעבר נגוהות, מאדום",LPR,חטמר יהודה,מעבר גורביץ' (נגוהות),34.942902,31.499584,משטרה - הרכשה
12457,LPR-HIK-SHY-32,"מעבר נגוהות, מכחול",LPR,חטמר יהודה,מעבר גורביץ' (נגוהות),34.942902,31.499584,משטרה - הרכשה
12615,LPR-HIK-DRM-6,מעבר מיתר 1 מאדום,LPR,חטמר יהודה,מעבר מיתר,34.933608,31.343694,משטרה - הרכשה
12613,LPR-HIK-DRM-156,"מעבר מיתר 60, מאדום 1+2",LPR,חטמר יהודה,מעבר מיתר,34.934131,31.345369,משטרה - הרכשה
12614,LPR-HIK-DRM-157,"מעבר מיתר 60, מאדום 3+4",LPR,חטמר יהודה,מעבר מיתר,NULL,NULL,משטרה - הרכשה
12612,LPR-HIK-DRM-58,"מעבר מיתר 60, מכחול",LPR,חטמר יהודה,מעבר מיתר,34.9336548,31.3438859,משטרה - הרכשה
11738,LPR-HIK-DRM-4,מעבר יתיר 316 מאדום 1,LPR,חטמר יהודה,מעבר מצודות יהודה,35.112829,31.372193,משטרה - הרכשה
11739,LPR-HIK-DRM-9,מעבר יתיר 316 מכחול 1,LPR,חטמר יהודה,מעבר מצודות יהודה,35.112829,31.372193,משטרה - הרכשה
12474,LPR-HIK-SHY-35,מעבר שני ליבנה מאדום,LPR,חטמר יהודה,מעבר שני ליבנה,35.05869,31.358204,משטרה - הרכשה
12473,LPR-HIK-SHY-34,מעבר שני ליבנה מכחול,LPR,חטמר יהודה,מעבר שני ליבנה,35.05868991,31.35820211,משטרה - הרכשה
12633,68_901,כניסה לכפר (5 מגה) (נתיקות),LPR,חטמר יהודה,מתג 7,35.150749,31.416641,נתיקות - הרכשה
12330,141_91,ציר עפר לכיוון כרמל (כחול חשאי),LPR,חטמר יהודה,מתג 7,35.150169,31.416729,נתיקות - הרכשה
12637,68_902,שני כיווני סיעה על הכביש (5 מגה) (נתיקות),LPR,חטמר יהודה,מתג 7,35.150749,31.416641,נתיקות - הרכשה
12190,525_91,נכנסים ויוצאים מקרית ארבע (3 מגה)(נתיקות),LPR,חטמר יהודה,עיקול היין,35.1322229,31.5193898,נתיקות - הרכשה
11500,111_92,יוצאים\נכנסים לבית עווא (3 מגה)(נתיקות),LPR,חטמר יהודה,פילבוקס 410,34.961619,31.498796,נתיקות - הרכשה
11851,111_93,יציאה מחוקר (9 מגה)(נתיקות),LPR,חטמר יהודה,פילבוקס 410,34.961619,31.498796,נתיקות - הרכשה
11499,111_91,נוסעים לכיוון נגוהות (3 מגה)(נתיקות),LPR,חטמר יהודה,פילבוקס 410,34.961619,31.498796,נתיקות - הרכשה
12369,1112_91,אווירה כיכר אידנא (2 מגה)(נתיקות),LPR,חטמר יהודה,פילבוקס אידנא-תרקומיא (109),34.982,31.5729,נתיקות - הרכשה
11479,1112_92,נוסעים בכיכר מתרקומיא (7 מגה)(נתיקות),LPR,חטמר יהודה,פילבוקס אידנא-תרקומיא (109),34.982,31.5729,נתיקות - הרכשה
12624,212_91,ציר זמיר לשני הכיוונים (5 מגה)(נתיקות),LPR,חטמר יהודה,פילבוקס עיט,35.061945,31.369937,נתיקות - הרכשה
9335,65_90,כניסה לרמאדין (9 מגה)(נתיקות),LPR,חטמר יהודה,צומת 19 ,34.942919,31.359152,נתיקות - הרכשה
11491,6233_81,לכיוון טנא עומרים (5 מגה)(נתיקות),LPR,חטמר יהודה,צומת 19 ,34.942919,31.359152,נתיקות - הרכשה
11490,6233_82,לכיוון מעבר מיתר (5 מגה)(נתיקות),LPR,חטמר יהודה,צומת 19 ,34.942919,31.359152,נתיקות - הרכשה
11510,1157_91,יוצאים מחברון (7 מגה)(נתיקות),LPR,חטמר יהודה,צומת 200 (חברון דרום),35.07694,31.49516,נתיקות - הרכשה
12031,1157_92,נכנסים לחברון (5 מגה)(נתיקות),LPR,חטמר יהודה,צומת 200 (חברון דרום),35.07694,31.49516,נתיקות - הרכשה
11504,1183_82,יציאה לכיוון 60 (5 מגה)(נתיקות),LPR,חטמר יהודה,צומת אדוריים ,35.047954,31.481308,נתיקות - הרכשה
11503,1183_81,כניסה ויציאה מכיוון חוקר (9 מגה)(נתיקות),LPR,חטמר יהודה,צומת אדוריים ,35.047954,31.481308,נתיקות - הרכשה
11700,1160_92,יוצאים\נכנסים לאל היג'רה (9 מגה- בלי זיהוי פנים)(נתיקות),LPR,חטמר יהודה,צומת אל פוואר ,35.055488,31.485781,נתיקות - הרכשה
11505,245_92,יציאה לאל פוואר (5 מגה)(נתיקות),LPR,חטמר יהודה,צומת אל פוואר ,35.0558,31.486,נתיקות - הרכשה
12126,245_93,כניסה לאל פוואר (5 מגה)(נתיקות),LPR,חטמר יהודה,צומת אל פוואר ,35.0558,31.486,נתיקות - הרכשה
11509,1160_91,נסיעה על 60 הגעה ממערב(עותניאל) (9 מגה)(נתיקות),LPR,חטמר יהודה,צומת אל פוואר ,35.0558,31.486,נתיקות - הרכשה
11506,245_91,נסיעה על 60 מכיוון מזרח(קלקס) (9 מגה)(נתיקות),LPR,חטמר יהודה,צומת אל פוואר ,35.0558,31.486,נתיקות - הרכשה
3968,Site20WestFront,יציאה מקרית ארבע,LPR,חטמר יהודה,צומת אליאס,35.13214656,31.54174546,HTS - הרכשה
3969,Site20WestRear,כניסה לקרית ארבע,LPR,חטמר יהודה,צומת אליאס,35.13268908,31.54183588,HTS - הרכשה
3971,Site20NorthRear2,ציר 60 מדרום לצפון,LPR,חטמר יהודה,צומת אליאס,35.13307931,31.54172166,HTS - הרכשה
3970,Site20NorthRear1,ציר 60 מדרום לצפון (יוצאים מהקריה),LPR,חטמר יהודה,צומת אליאס,35.13306027,31.54172642,HTS - הרכשה
3972,Site20NorthFront,ציר 60 מצפון לדרום,LPR,חטמר יהודה,צומת אליאס,35.13281757,31.54144088,HTS - הרכשה
11489,129_92,נוסעים בכיכר - מגיעים מדרום (9 מגה)(נתיקות),LPR,חטמר יהודה,צומת בית חגי מזרח,35.133017,31.504973,נתיקות - הרכשה
12003,0114_81,נוסעים על ציר זמיר - שני הכיוונים (5 מגה)(נתיקות),LPR,חטמר יהודה,צומת בית חגי מזרח,35.133075,31.50468,נתיקות - הרכשה
11488,0114_82,ציר 60 הגעה ממערב(חטיבה) (3 מגה)(נתיקות),LPR,חטמר יהודה,צומת בית חגי מזרח,35.133075,31.50468,נתיקות - הרכשה
11487,129_91,ציר 60 לכיוון אליאס (5 מגה)(נתיקות),LPR,חטמר יהודה,צומת בית חגי מזרח,35.133017,31.504973,נתיקות - הרכשה
12229,171_92,אווירה על העמדות (5 מגה)(נתיקות),LPR,חטמר יהודה,צומת בית ענון ,35.126744,31.560702,נתיקות - הרכשה
11483,7188_92,כניסה ויציאה מחברון (9 מגה)(נתיקות),LPR,חטמר יהודה,צומת בית ענון ,35.126745,31.560693,נתיקות - הרכשה
11484,7188_91,כניסה ויציאה מסעיר (9 מגה)(נתיקות),LPR,חטמר יהודה,צומת בית ענון ,35.126485,31.560809,נתיקות - הרכשה
12228,171_93,כניסה לסעיר (5 מגה)(נתיקות),LPR,חטמר יהודה,צומת בית ענון ,35.126744,31.560702,נתיקות - הרכשה
11482,171_91,נוסעים בכיכר מגיעים מצפון (7 מגה)(נתיקות),LPR,חטמר יהודה,צומת בית ענון ,35.1268,31.5607,נתיקות - הרכשה
12543,7189_82,נכנסים לכיכר מכיוון אליאס (9 מגה)(נתיקות),LPR,חטמר יהודה,צומת בית ענון ,NULL,NULL,נתיקות - הרכשה
11485,7189_91,נכנסים לכיכר מכיוון אליאס (ptz)(נתיקות),LPR,חטמר יהודה,צומת בית ענון ,35.126646,31.561078,נתיקות - הרכשה
11486,7189_81,צפונה לכיוון העוקפים (3 מגה)(נתיקות),LPR,חטמר יהודה,צומת בית ענון ,35.126646,31.561078,נתיקות - הרכשה
11492,41_82,יציאה מבני נעים (5 מגה)(נתיקות),LPR,חטמר יהודה,צומת בני נעים,35.134648,31.516888,נתיקות - הרכשה
11493,41_81,כניסה לבני נעים (5 מגה)(נתיקות),LPR,חטמר יהודה,צומת בני נעים,35.134648,31.516888,נתיקות - הרכשה
12429,214_91,יציאה מדהרייה (9 מגה)(נתיקות),LPR,חטמר יהודה,צומת דהרייה,35.020449,31.444304,נתיקות - הרכשה
11512,219_91,כניסה לדהרייה (9 מגה)(נתיקות),LPR,חטמר יהודה,צומת דהרייה,35.0201,31.4444,נתיקות - הרכשה
11956,Site91NorthFront2,ציר יפהפיה מדרום לצפון - נתיב,LPR,חטמר יהודה,צומת דהרייה,35.021007,31.44376,HTS - הרכשה
11955,Site91NorthFront1,ציר יפהפיה מדרום לצפון - שול,LPR,חטמר יהודה,צומת דהרייה,35.021016,31.443765,HTS - הרכשה
11960,Site91SouthRear2,ציר יפהפיה מצפון לדרום - נתיב,LPR,חטמר יהודה,צומת דהרייה,35.020683,31.443765,HTS - הרכשה
11959,Site91SouthRear1,ציר יפהפיה מצפון לדרום - שול,LPR,חטמר יהודה,צומת דהרייה,35.020669,31.443784,HTS - הרכשה
11961,Site91EastFront2,ציר יציאה מדהרייה - נתיב,LPR,חטמר יהודה,צומת דהרייה,35.020459,31.444289,HTS - הרכשה
11954,Site91EastFront1,ציר יציאה מדהרייה - שול,LPR,חטמר יהודה,צומת דהרייה,35.020452,31.444289,HTS - הרכשה
11957,Site91WestRear1,ציר כניסה לדהרייה - נתיב,LPR,חטמר יהודה,צומת דהרייה,35.020488,31.444493,HTS - הרכשה
11958,Site91WestRear2,ציר כניסה לדהרייה - שול,LPR,חטמר יהודה,צומת דהרייה,35.020478,31.444498,HTS - הרכשה
9028,458_82,יוצאים מחברון (9 מגה)(נתיקות),LPR,חטמר יהודה,צומת הזית ,35.103563,31.562508,נתיקות - הרכשה
9027,458_81,נכנסים לחברון (5 מגה)(נתיקות),LPR,חטמר יהודה,צומת הזית ,35.103563,31.562508,נתיקות - הרכשה
12646,139_91,הבאים לצומת העוקפים (9 מגה) (נתיקות),LPR,חטמר יהודה,צומת הזית (מזרח),35.105923,31.563278,נתיקות - הרכשה
11494,48_93,יוצאים מחברון (5 מגה)(נתיקות),LPR,חטמר יהודה,צומת הכבשים,35.11831,31.5007,נתיקות - הרכשה
12230,237_91,יוצאים/נכנסים לואדי סימן (PTZ-LPR)(נתיקות),LPR,חטמר יהודה,צומת הכבשים,35.118461,31.500197,נתיקות - הרכשה
12635,59_901,יציאה מחברון (9 מגה) (נתיקות),LPR,חטמר יהודה,צומת הכבשים,35.118074,31.500523,נתיקות - הרכשה
11495,48_92,נכנסים לחברון (5 מגה)(נתיקות),LPR,חטמר יהודה,צומת הכבשים,35.11831,31.5003,נתיקות - הרכשה
11496,48_91,ציר 60 הגעה ממערב(חטיבה) (7 מגה)(נתיקות),LPR,חטמר יהודה,צומת הכבשים,35.1183,31.5003,נתיקות - הרכשה
12626,175_91,נוסעים ממזרח למערב (9 מגה) (נתיקות),LPR,חטמר יהודה,צומת העוקפים - פילבוקס 310,35.117771,31.564427,נתיקות - הרכשה
11929,Site310141NorthRear,ציר יפיפיה מדרום לצפון (צפונית לצומת),LPR,חטמר יהודה,צומת העוקפים - פילבוקס 310,35.11919826,31.56581624,HTS - הרכשה
11928,Site310131SouthFront,ציר יפיפיה מצפון לדרום (צפונית לצומת),LPR,חטמר יהודה,צומת העוקפים - פילבוקס 310,35.11919826,31.56581624,HTS - הרכשה
11925,Site310111WestRear,ציר מחקר ממזרח למערב,LPR,חטמר יהודה,צומת העוקפים - פילבוקס 310,35.118374,31.56453,HTS - הרכשה
11926,Site310121EastFront,ציר מחקר ממערב למזרח,LPR,חטמר יהודה,צומת העוקפים - פילבוקס 310,35.11837912,31.56453099,HTS - הרכשה
11927,Site310122EastFront,ציר מחקר פנייה דרומה,LPR,חטמר יהודה,צומת העוקפים - פילבוקס 310,35.11837912,31.56453099,HTS - הרכשה
9348,074_92,יוצאים\נכנסים ליטא (PTZ)(נתיקות),LPR,חטמר יהודה,צומת זיף ,35.133454,31.4705,נתיקות - הרכשה
9347,074_91,נוסעים על זמיר הגעה מצפון (9 מגה)(נתיקות),LPR,חטמר יהודה,צומת זיף ,35.133454,31.4705,נתיקות - הרכשה
11513,074_93,נוסעים על זמיר שני הכיוונים (5 מגה)(נתיקות),LPR,חטמר יהודה,צומת זיף ,35.133454,31.4705,נתיקות - הרכשה
9375,73_91,יוצאים מחברון (9 מגה)(נתיקות),LPR,חטמר יהודה,צומת יהודה ,35.0784,31.5607,נתיקות - הרכשה
9374,73_92,נכנסים לחברון (5 מגה)(נתיקות),LPR,חטמר יהודה,צומת יהודה ,35.0784,31.5607,נתיקות - הרכשה
11734,LPR-HIK-DRM-16,מעבר תרקומיא 35 מאדום נתיב 1,LPR,חטמר יהודה,צומת יהודה מערב,34.96233,31.592039,משטרה - הרכשה
11735,LPR-HIK-DRM-5,מעבר תרקומיא 35 מכחול,LPR,חטמר יהודה,צומת יהודה מערב,34.96233,31.592039,משטרה - הרכשה
11497,198_91,ציר 35 הגעה מתרקומיא (9 מגה)(נתיקות),LPR,חטמר יהודה,צומת יהודה מערב,35.078953,31.56074,נתיקות - הרכשה
11498,198_92,ציר 35 נסיעה לתרקומיא (5 מגה)(נתיקות),LPR,חטמר יהודה,צומת יהודה מערב,35.076853,31.56074,נתיקות - הרכשה
