IshitId,ExternalCameraId,cameraType,Source,Name,IsDeleted,LastUpdateDate,folderName,siteName,brigadeName,x,y
11928,Site310131SouthFront,LPR,HTS - הרכשה,ציר יפיפיה מצפון לדרום (צפונית לצומת),0,2023-12-21 11:18:53.277,מצלמות זיהוי לוחית רישוי צומת העוקפים  פילבוקס 310,צומת העוקפים - פילבוקס 310,חטמר יהודה,35.1191982639644,31.5658162360104
11925,Site310111WestRear,LPR,HTS - הרכשה,ציר מחקר ממזרח למערב,0,2023-05-15 11:44:25.351,מצלמות זיהוי לוחית רישוי צומת העוקפים  פילבוקס 310,צומת העוקפים - פילבוקס 310,חטמר יהודה,35.118374,31.56453
11926,Site310121EastFront,LPR,HTS - הרכשה,ציר מחקר ממערב למזרח,0,2023-12-21 11:17:36.495,מצלמות זיהוי לוחית רישוי צומת העוקפים  פילבוקס 310,צומת העוקפים - פילבוקס 310,חטמר יהודה,35.1183791200894,31.5645309934999
11927,Site310122EastFront,LPR,HTS - הרכשה,ציר מחקר פנייה דרומה,0,2024-01-07 06:47:34.550,מצלמות זיהוי לוחית רישוי צומת העוקפים  פילבוקס 310,צומת העוקפים - פילבוקס 310,חטמר יהודה,35.1183791200894,31.5645309934999
12646,139_91,LPR,נתיקות - הרכשה,הבאים לצומת העוקפים ממערב למזרח (9 מגה) (נתיקות),0,2024-06-05 17:48:34.586,מצלמות נתיקות,צומת העוקפים דרום,חטמר יהודה,35.1179400870282,31.5644473842599
9348,074_92,LPR,נתיקות - הרכשה,יוצאים\נכנסים ליטא (PTZ-LPR)(נתיקות),0,2024-06-27 14:14:26.845,מצלמות נתיקות,"צומת זיף ",חטמר יהודה,35.133454,31.4705
9347,074_91,LPR,נתיקות - הרכשה,נוסעים על זמיר הגעה מצפון (9 מגה)(נתיקות),0,2023-09-19 16:15:10.162,מצלמות נתיקות,"צומת זיף ",חטמר יהודה,35.133454,31.4705
11513,074_93,LPR,נתיקות - הרכשה,נוסעים על זמיר שני הכיוונים (5 מגה)(נתיקות),0,2023-09-19 16:16:45.872,מצלמות נתיקות,"צומת זיף ",חטמר יהודה,35.133454,31.4705
9375,73_91,LPR,נתיקות - הרכשה,יוצאים מחברון (9 מגה)(נתיקות),0,2023-09-04 22:35:58.750,מצלמות נתיקות,"צומת יהודה ",חטמר יהודה,35.0784,31.5607
9374,73_92,LPR,נתיקות - הרכשה,נכנסים לחברון (5 מגה)(נתיקות),0,2023-09-04 22:35:53.270,מצלמות נתיקות,"צומת יהודה ",חטמר יהודה,35.0784,31.5607
11734,LPR-HIK-DRM-16,LPR,משטרה - הרכשה,מעבר תרקומיא 35 מאדום נתיב 1,0,2023-10-13 09:33:13.150,עין הנץ,צומת יהודה מערב,חטמר יהודה,34.96233,31.592039
11735,LPR-HIK-DRM-5,LPR,משטרה - הרכשה,מעבר תרקומיא 35 מכחול,0,2022-11-28 16:29:19.902,עין הנץ,צומת יהודה מערב,חטמר יהודה,34.96233,31.592039
11497,198_91,LPR,נתיקות - הרכשה,ציר 35 הגעה מתרקומיא (9 מגה)(נתיקות),0,2023-10-08 14:59:48.045,מצלמות נתיקות,צומת יהודה מערב,חטמר יהודה,35.078953,31.56074
11498,198_92,LPR,נתיקות - הרכשה,ציר 35 נסיעה לתרקומיא (5 מגה)(נתיקות),0,2023-10-08 14:59:56.983,מצלמות נתיקות,צומת יהודה מערב,חטמר יהודה,35.076853,31.56074
12200,5147_91,LPR,נתיקות - הרכשה,יוצאים\נכנסים לאום דארג' (3 מגה)(נתיקות),0,2023-09-19 16:32:23.733,מצלמות נתיקות,צומת כרמל,חטמר יהודה,35.182691,31.434254
12199,5147_92,LPR,נתיקות - הרכשה,ציר זמיר מגיעים מדרום (9 מגה)(נתיקות),0,2023-11-08 16:21:38.653,מצלמות נתיקות,צומת כרמל,חטמר יהודה,35.182691,31.434254
12634,992_902,LPR,נתיקות - הרכשה,ציר 60 (5 מגה) (נתיקות),0,2024-03-07 12:31:04.720,נתיקות,צומת מיתרים,חטמר יהודה,35.004,31.378
12636,992_901,LPR,נתיקות - הרכשה,ציר זמיר (5 מגה) (נתיקות),0,2024-03-07 12:31:14.392,נתיקות,צומת מיתרים,חטמר יהודה,35.004,31.377
11825,1224_91,LPR,נתיקות - הרכשה,הנוסעים מצפון לדרום (9 מגה)(נתיקות),0,2023-11-08 16:19:45.890,"מצלמות נתיקות ",צומת מעון,חטמר יהודה,35.164313,31.418416
11924,Site92EastRear1,LPR,HTS - הרכשה,יציאה מסמוע,0,2024-01-07 11:14:33.128,מצלמות זיהוי לוחית רישוי צומת סמוע,צומת סמוע,חטמר יהודה,35.034509921423,31.4155496576772
11923,Site92WestFront1,LPR,HTS - הרכשה,כניסה לסמוע,0,2024-01-07 11:05:32.051,מצלמות זיהוי לוחית רישוי צומת סמוע,צומת סמוע,חטמר יהודה,35.034509921423,31.4155496576772
11931,Site92NorthRear1,LPR,HTS - הרכשה,ציר יפהפיה מדרום לצפון - נתיב,0,2024-01-07 11:00:29.761,מצלמות זיהוי לוחית רישוי צומת סמוע,צומת סמוע,חטמר יהודה,35.0334495155015,31.4180740597013
11932,Site92NorthRear2,LPR,HTS - הרכשה,ציר יפהפיה מדרום לצפון - שול,0,2024-01-07 11:02:58.066,מצלמות זיהוי לוחית רישוי צומת סמוע,צומת סמוע,חטמר יהודה,35.0334495155015,31.4180740597013
11921,Site92SouthFront1,LPR,HTS - הרכשה,ציר יפהפיה מצפון לדרום - נתיב,0,2024-01-07 11:09:30.690,מצלמות זיהוי לוחית רישוי צומת סמוע,צומת סמוע,חטמר יהודה,35.0328823182678,31.4181101211969
11922,Site92SouthFront2,LPR,HTS - הרכשה,ציר יפהפיה מצפון לדרום - שול,0,2024-01-07 11:12:10.411,מצלמות זיהוי לוחית רישוי צומת סמוע,צומת סמוע,חטמר יהודה,35.0328823182678,31.4181101211969
12238,144_92,LPR,נתיקות - הרכשה,יוצאים\נכנסים לעבדה (9 מגה)(נתיקות),0,2024-04-16 13:44:45.379,מצלמות נתיקות,צומת עבדה (חרבת כרמה),חטמר יהודה,35.0302674518309,31.4631794536565
12239,144_91,LPR,נתיקות - הרכשה,ציר 60 לשני הכיוונים (3 מגה)(נתיקות),0,2024-04-16 13:45:27.270,מצלמות נתיקות,צומת עבדה (חרבת כרמה),חטמר יהודה,35.0302579055272,31.4632247049493
12627,9101_91,LPR,נתיקות - הרכשה,נכנסים ויוצאים לציר ענטוז (9 מגה) (נתיקות),0,2023-11-27 12:42:04.412,מצלמות נתיקות,צומת ענטוז,חטמר יהודה,35.12149,31.394098
11981,246_94,LPR,נתיקות - הרכשה,יוצאים מפני חבר (3 מגה)(נתיקות),0,2023-11-08 16:18:34.475,"מצלמות נתיקות ",צומת פני חבר,חטמר יהודה,35.143299,31.490355
11982,246_93,LPR,נתיקות - הרכשה,נוסעים על זמיר הגעה מדרום (3 מגה)(נתיקות),0,2023-09-19 16:25:23.548,"מצלמות נתיקות ",צומת פני חבר,חטמר יהודה,35.142842,31.490461
11983,246_91,LPR,נתיקות - הרכשה,נוסעים על זמיר הגעה מצפון (9 מגה)(נתיקות),0,2023-09-19 16:26:02.567,"מצלמות נתיקות ",צומת פני חבר,חטמר יהודה,35.142664,31.490412
11980,246_92,LPR,נתיקות - הרכשה,נכנסים לפני חבר (3 מגה)(נתיקות),0,2023-09-19 16:23:52.687,"מצלמות נתיקות ",צומת פני חבר,חטמר יהודה,35.143299,31.490355
11979,24_91,LPR,נתיקות - הרכשה,יוצאים\נכנסים לקילקס (3 מגה)(נתיקות),0,2023-09-19 16:21:50.194,"מצלמות נתיקות ",קילקס דרום,חטמר יהודה,35.095513,31.497313
11978,24_92,LPR,נתיקות - הרכשה,נוסעים על 60 הגעה ממערב (9 מגה)(נתיקות),0,2023-09-19 16:21:02.615,"מצלמות נתיקות ",קילקס דרום,חטמר יהודה,35.095634,31.497428
11977,18_91,LPR,נתיקות - הרכשה,יוצאים\נכנסים לחברון (3 מגה)(נתיקות),0,2023-09-19 16:20:05.297,"מצלמות נתיקות ",קילקס צפון,חטמר יהודה,35.095284,31.497717
11976,18_92,LPR,נתיקות - הרכשה,נוסעים על 60 מגיעים ממזרח(חטיבה) (9 מגה)(נתיקות),0,2023-09-19 16:19:22.375,"מצלמות נתיקות ",קילקס צפון,חטמר יהודה,35.095284,31.497717
12308,4225_91,LPR,נתיקות - הרכשה,כניסה ויציאה מבני נעים(כניסה צפונית) (3 מגה)(נתיקות),0,2023-09-19 16:40:33.170,מצלמות נתיקות,קריית ארבע דרום (בני נעים),חטמר יהודה,35.131493,31.531843
11408,LPR-HIK-SHY-4,LPR,משטרה - הרכשה,ק. ארבע יציאה לכ. 60 מ.י,0,2022-11-28 16:33:22.473,עין הנץ,קרית ארבע,חטמר יהודה,35.13175,31.5421
11407,LPR-HIK-SHY-3,LPR,משטרה - הרכשה,ק. ארבע כניסה מכ. 60 מ.י,0,2022-11-28 16:33:08.146,עין הנץ,קרית ארבע,חטמר יהודה,35.131668,31.542215
8923,182_90,LPR,נתיקות - הרכשה,מהבאקות לכיוון צומת 0 (7 מגה)(נתיקות),0,2023-11-08 16:59:52.750,מצלמות נתיקות,בולם חרמש,חטמר מנשה,35.1206,32.4275
11986,8155_81,LPR,נתיקות - הרכשה,ממזרח למערב (לציר) (כחול חשאי),0,2024-06-04 16:54:23.703,כחול חשאי,בחן,חטמר מנשה,35.027682,32.347782
11718,228_81,LPR,נתיקות - הרכשה,מרקם חיים חירבת אל עבד - זבדה (5 מגה)(נתיקות),0,2023-09-11 15:55:13.563,מצלמות נתיקות,גשר אוקינוס,חטמר מנשה,35.11745,32.4456
11719,228_82,LPR,נתיקות - הרכשה,ציר נסיעה מחסום ריחן - צומת 0 (5 מגה)(נתיקות),0,2023-09-11 15:55:55.034,מצלמות נתיקות,גשר אוקינוס,חטמר מנשה,35.11745,32.4456
12463,255_81,LPR,נתיקות - הרכשה,לכיוון הגשר (3 מגה)(נתיקות),0,2023-11-22 14:14:17.168,מצלמות נתיקות,"חווה 8 ",חטמר מנשה,35.0402427,32.2816059
9337,255_82,LPR,נתיקות - הרכשה,מ-לכיוון פארון (9 מגה)(נתיקות),0,2023-11-22 14:14:26.949,מצלמות נתיקות,"חווה 8 ",חטמר מנשה,35.0402427,32.2816059
11802,LPR-HIK-ZFN-13,LPR,משטרה - הרכשה,מעבר גלבוע 60 מאדום,0,2023-02-19 04:01:18.758,עין הנץ,מעבר גלבוע,חטמר מנשה,35.309654,32.512128
11801,LPR-HIK-ZFN-1,LPR,משטרה - הרכשה,מעבר גלבוע כ. 60 מכחול,0,2023-02-19 04:04:11.115,עין הנץ,מעבר גלבוע,חטמר מנשה,35.30888,32.51139
12564,LPR-HIK-MKZ-1,LPR,משטרה - הרכשה,"מעבר ניצני עוז, מכחול",0,2023-10-26 14:36:38.937,עין הנץ,מעבר ניצני עוז,חטמר מנשה,35.01521,32.311688
11856,229_93,LPR,נתיקות - הרכשה,הבאים מכיוון מעבר ריחן (3 מגה)(נתיקות),0,2023-09-11 15:56:57.233,נתיקות - צומת מעבר ריחן,מעבר ריחן,חטמר מנשה,35.118632,32.45253
11857,229_92,LPR,נתיקות - הרכשה,הנוסעים לכיוון מעבר ריחן (3 מגה)(נתיקות),0,2023-09-11 15:57:18.762,נתיקות - צומת מעבר ריחן,מעבר ריחן,חטמר מנשה,35.118632,32.45253
11741,LPR-HIK-HOF-8,LPR,משטרה - הרכשה,מעבר ריחן 596 מאדום,0,2022-10-13 15:06:58.895,עין הנץ,מעבר ריחן,חטמר מנשה,35.11727,32.45087
11740,LPR-HIK-HOF-1,LPR,משטרה - הרכשה,מעבר ריחן 596 מכחול,0,2022-10-13 15:06:51.576,עין הנץ,מעבר ריחן,חטמר מנשה,35.11727,32.45087
12632,LPR-HIK-HOF-100,LPR,משטרה - הרכשה,"מעבר ריחן 596, מאדום נתיב 2",0,2023-11-23 14:29:50.812,עין הנץ,מעבר ריחן,חטמר מנשה,NULL,NULL
11858,229_91,LPR,נתיקות - הרכשה,צופה צפונה (מ\לכיוון ריחן)(3 מגה)(נתיקות),0,2023-09-11 15:57:41.479,נתיקות - צומת מעבר ריחן,מעבר ריחן,חטמר מנשה,35.119051,32.453325
11791,LPR-HIK-MKZ-41,LPR,משטרה - הרכשה,מעבר תאנים 407 מאדום,0,2022-08-09 15:03:34.844,עין הנץ,מעבר תאנים,חטמר מנשה,35.03873,32.2802
11792,LPR-HIK-MKZ-42,LPR,משטרה - הרכשה,מעבר תאנים 407 מכחול 1,0,2022-08-09 15:03:43.135,עין הנץ,מעבר תאנים,חטמר מנשה,35.03873,32.2802
11793,LPR-HIK-MKZ-6,LPR,משטרה - הרכשה,מעבר תאנים 407 מכחול 2,0,2022-08-09 15:03:50.160,עין הנץ,מעבר תאנים,חטמר מנשה,35.03873,32.2802
12334,2166_92,LPR,נתיקות - הרכשה,כניסה ויציאה מספארין (5 מגה) (נתיקות),0,2023-09-13 15:16:21.649,מצלמות נתיקות,ספארין,חטמר מנשה,35.10339,32.26799
12335,2166_91,LPR,נתיקות - הרכשה,לכיוון עינב (שני כיווני הנסיעה) (5 מגה)(נתיקות),0,2023-09-13 15:16:13.367,מצלמות נתיקות,ספארין,חטמר מנשה,35.10339,32.26799
12028,170_83,LPR,נתיקות - הרכשה,מזרח - אתונה (5 מגה)(נתיקות),0,2023-11-27 16:15:37.031,מצלמות נתיקות,פילבוקס 180,חטמר מנשה,35.152985,32.434065
11539,170_81,LPR,נתיקות - הרכשה,מערב - אתונה (5 מגה)(נתיקות),0,2024-06-04 16:46:24.586,מצלמות נתיקות,פילבוקס 180,חטמר מנשה,35.152985,32.434065
12039,168_83,LPR,נתיקות - הרכשה,מזרח לכיוון יעבד (5 מגה)(נתיקות),0,2023-09-11 15:48:38.091,מצלמות נתיקות,פילבוקס 185,חטמר מנשה,35.165503,32.434413
11544,168_82,LPR,נתיקות - הרכשה,מערב מכיוון ריחן (5 מגה)(נתיקות),0,2023-09-11 15:48:17.053,מצלמות נתיקות,פילבוקס 185,חטמר מנשה,35.165503,32.434413
12490,134_94,LPR,נתיקות - הרכשה,לכיוון יציאה מיעבד (9 מגה)(נתיקות),0,2024-06-04 16:53:50.030,נתיקות,פילבוקס 190,חטמר מנשה,35.180392,32.432627
11546,134_91,LPR,נתיקות - הרכשה,לכיוון כניסה ליעבד (7 מגה)(נתיקות),0,2023-11-08 17:00:43.349,נתיקות,פילבוקס 190,חטמר מנשה,35.180392,32.432627
11531,5669_91,LPR,נתיקות - הרכשה,הבאים מכיוון חרמש(3 מגה)(נתיקות),0,2023-10-19 16:51:13.202,"מצלמות נתיקות ",צ. 0 - מזרח-מערב (144),חטמר מנשה,35.1437113,32.4315401
11534,5669_93,LPR,נתיקות - הרכשה,הבאים מצפון (מרכז הצומת)(9 מגה)(נתיקות),0,2024-06-04 16:43:09.677,"מצלמות נתיקות ",צ. 0 - מזרח-מערב (144),חטמר מנשה,35.143711,32.43154
11532,5669_92,LPR,נתיקות - הרכשה,"הנוסעים לכיוון חרמש(3 מגה)(נתיקות) ",0,2023-10-19 16:50:57.019,"מצלמות נתיקות ",צ. 0 - מזרח-מערב (144),חטמר מנשה,35.143711,32.43154
11533,182_81,LPR,נתיקות - הרכשה,הנוסעים מ\לכיוון מעבר ריחן(3 מגה)(נתיקות),0,2023-11-08 16:51:30.475,מצלמות נתיקות,צ. 0 - צפון-דרום (144),חטמר מנשה,35.1429602,32.432869
11936,47_92,LPR,נתיקות - הרכשה,יציאה מטול כרם (9 מגה)(נתיקות),0,2023-06-27 09:31:50.646,מצלמות נתיקות,צ. 143  197,חטמר מנשה,35.135656,32.290747
12037,47_91,LPR,נתיקות - הרכשה,כניסה לטול כרם (7 מגה)(נתיקות),0,2023-06-27 09:31:54.232,מצלמות נתיקות,צ. 143  197,חטמר מנשה,35.135656,32.290747
11433,Site18111EastFront,LPR,HTS - הרכשה,ציר דרמה - נתיב לכיוון מזרח,0,2022-09-11 15:52:10.691,מצלמות זיהוי לוחית רישוי-צומת 143 -197,צ. 143  197,חטמר מנשה,35.135383,32.288884
11434,Site18112WestRear,LPR,HTS - הרכשה,ציר דרמה - נתיב לכיוון מערב,0,2022-09-11 15:52:19.528,מצלמות זיהוי לוחית רישוי-צומת 143 -197,צ. 143  197,חטמר מנשה,35.135415,32.288919
11502,Site18122NorthFront,LPR,HTS - הרכשה,ציר מצילתיים דרומית לצומת 143 - נתיב לכיוון צפון,0,2022-09-11 15:52:36.021,מצלמות זיהוי לוחית רישוי-צומת 143 -197,צ. 143  197,חטמר מנשה,35.135946,32.28725
11501,Site18121SouthRear,LPR,HTS - הרכשה,ציר מצליתיים דרומית לצומת 143 - נתיב לכיוון דרום,0,2022-09-11 15:52:26.456,מצלמות זיהוי לוחית רישוי-צומת 143 -197,צ. 143  197,חטמר מנשה,35.135946,32.287539
11542,188_81,LPR,נתיקות - הרכשה,כניסה ויציאה מכיוון מחסום תאנים(5 מגה) (נתיקות),0,2023-11-08 16:55:56.202,מצלמות נתיקות,"צ. אבני חפץ ",חטמר מנשה,35.067409,32.2774
12004,6185_92,LPR,נתיקות - הרכשה,מגיעים מכיוון מזרח לכיכר (9 מגה)(נתיקות),0,2023-09-07 18:00:56.134,מצלמות נתיקות,"צ. אבני חפץ ",חטמר מנשה,35.067434,32.277367
11537,8103_91,LPR,נתיקות - הרכשה,יציאה מטול כרם (9 מגה)(נתיקות),0,2024-03-14 14:09:16.438,מצלמות נתיקות,צ. האורות,חטמר מנשה,35.066773,32.28033
11538,8103_92,LPR,נתיקות - הרכשה,כניסה לטול כרם (7 מגה)(נתיקות),0,2024-03-14 14:09:10.375,מצלמות נתיקות,צ. האורות,חטמר מנשה,35.066773,32.28033
12041,936_92,LPR,נתיקות - הרכשה,לכיוון דרום (צומת אבני חפץ)(5 מגה)(נתיקות),0,2023-09-11 15:36:27.102,מצלמות נתיקות,צ. האורות,חטמר מנשה,35.066837,32.28032
12044,936_91,LPR,נתיקות - הרכשה,לכיוון מזרח (אבני חפץ)(5 מגה)(נתיקות),0,2023-09-11 15:37:34.598,מצלמות נתיקות,צ. האורות,חטמר מנשה,35.066837,32.28032
12234,936_94,LPR,נתיקות - הרכשה,נכנסים ויוצאים מטול כרם (שער הצהוב)(PTZ-LPR)(נתיקות),0,2023-09-11 15:38:14.718,מצלמות נתיקות,צ. האורות,חטמר מנשה,35.0668,32.2803
12676,Blue_3,LPR,נתיקות - הרכשה,Blue_3,0,2023-12-31 13:06:34.828,כחול חשאי,צומת 8,חטמר מנשה,NULL,NULL
12326,117_91,LPR,נתיקות - הרכשה,לכיון הצומת (מערב) (כחול חשאי),0,2024-02-18 09:42:00.592,כחול חשאי,צומת 8,חטמר מנשה,35.188247,32.434455
11868,1128_91,LPR,נתיקות - הרכשה,הבאים מ\לכיוון ריחן (3 מגה)(נתיקות),0,2023-11-08 17:05:05.282,נתיקות,צומת אום ריחן,חטמר מנשה,35.147907,32.479973
11869,1128_93,LPR,נתיקות - הרכשה,הבאים מכיוון אום ריחן (9 מגה)(נתיקות),0,2023-09-11 16:00:01.176,נתיקות,צומת אום ריחן,חטמר מנשה,35.147908,32.480069
11867,1128_92,LPR,נתיקות - הרכשה,הבאים מכיוון שקד (3 מגה)(נתיקות),0,2023-09-11 15:59:17.180,נתיקות,צומת אום ריחן,חטמר מנשה,35.147908,32.480069
12316,207_92,LPR,נתיקות - הרכשה,כניסה ויציאה מבית ליד (5 מגה) (נתיקות),0,2023-11-08 17:06:10.039,מצלמות נתיקות,צומת בית ליד,חטמר מנשה,35.14909,32.27385
12315,207_91,LPR,נתיקות - הרכשה,ציר 60 לנוסעים משבש לעינב (5 מגה) (נתיקות),0,2023-11-08 17:05:51.835,מצלמות נתיקות,צומת בית ליד,חטמר מנשה,35.14909,32.27385
11613,8226_92,LPR,נתיקות - הרכשה,כניסה ויציאה מהכפר (5 מגה)(נתיקות),0,2024-01-23 09:32:47.417,מצלמות נתיקות,צומת ראמין,חטמר מנשה,35.147197,32.279403
11612,8226_91,LPR,נתיקות - הרכשה,לכיוון דרום שני הנתיבים (5 מגה)(נתיקות),0,2024-06-04 17:14:24.126,מצלמות נתיקות,צומת ראמין,חטמר מנשה,35.147197,32.279403
11908,148_92,LPR,נתיקות - הרכשה,הבאים מאפרת לכיוון צומת הגוש (9 מגה)(נתיקות),0,2023-09-19 11:26:47.837,אפרת דרום (לדרום),אפרת דרום,חטמר עציון,35.142033,31.651754
11907,148_91,LPR,נתיקות - הרכשה,הבאים מכיוון ירושלים + הפונים לכיוון אפרת (3 מגה)(נתיקות),0,2023-09-19 11:27:22.761,אפרת דרום (לדרום),אפרת דרום,חטמר עציון,35.142033,31.651754
11909,148_93,LPR,נתיקות - הרכשה,הבאים מכיוון ירושלים לצומת הגוש (9 מגה)(נתיקות),0,2023-09-19 11:26:47.837,אפרת דרום (לדרום),אפרת דרום,חטמר עציון,35.142033,31.651754
11910,161_91,LPR,נתיקות - הרכשה,הנוסעים מכיוון צומת הגוש צפונה (3 מגה)(נתיקות),0,2023-09-19 11:29:26.272,אפרת דרום (לצפון),אפרת דרום,חטמר עציון,35.141773,31.651222
11913,89_91,LPR,נתיקות - הרכשה,הפונים מכיוון מזרח(אפרת) צפונה(ירושלים) (3 מגה)(נתיקות),0,2023-09-19 11:32:30.005,אפרת דרום(ממזרח),אפרת דרום,חטמר עציון,35.142611,31.651473
11911,161_92,LPR,נתיקות - הרכשה,הפונים מכיוון צומת הגוש מזרחה(אפרת) (9 מגה)(נתיקות),0,2023-09-19 11:29:49.642,אפרת דרום (לצפון),אפרת דרום,חטמר עציון,35.142069,31.651386
11565,54_81,LPR,נתיקות - הרכשה,לבאים ממזרח - צומת הT - (5 מגה)(נתיקות),0,2023-10-22 09:56:42.423,מצלמות נתיקות,אפרת הואלי,חטמר עציון,35.14753,31.648035
11564,54_82,LPR,נתיקות - הרכשה,לבאים ממערב - אפרת דרום (9 מגה)(נתיקות),0,2023-10-09 16:27:39.107,מצלמות נתיקות,אפרת הואלי,חטמר עציון,35.147142,31.648087
12135,110_91,LPR,נתיקות - הרכשה,לכיוון הצומת שבמרקם חיים (5 מגה)(נתיקות),0,2023-11-08 17:29:53.300,מצלמות נתיקות,בית סאחור,חטמר עציון,35.244778,31.6939031
11824,110_92,LPR,נתיקות - הרכשה,מרקם חיים בית סאחור (5 מגה)(נתיקות),0,2023-09-14 16:14:50.741,מצלמות נתיקות,בית סאחור,חטמר עציון,35.2447644,31.6941546
12379,238_91,LPR,נתיקות - הרכשה,יציאת רכב שער-A (7 מגה)(נתיקות),0,2023-11-08 20:20:43.249,נתיקות,"בית""ר עלית",חטמר עציון,35.126297,31.704902
11862,950_91,LPR,נתיקות - הרכשה,כניסה ויציאה מ/לציר ביאלר מכיוון זעתרה - בית תעמר (3 מגה)(נתיקות),0,2023-09-14 16:19:19.386,נתיקות,"גשר זעתרה ",חטמר עציון,35.245156,31.675269
11863,950_92,LPR,נתיקות - הרכשה,מרקם חיים בית תעמר - זעתרה (3 מגה)(נתיקות),0,2023-09-14 16:18:44.932,נתיקות,"גשר זעתרה ",חטמר עציון,35.245156,31.675269
12208,1116_91,LPR,נתיקות - הרכשה,לכיוון נחלין שני הנתיבים (5 מגה)(נתיקות),0,2023-09-19 11:36:27.882,נתיקות,גשר חוסאן,חטמר עציון,35.132972,31.704259
12710,991_901,LPR,נתיקות - הרכשה,2 הכיוונים על הגשר(3 מגה)(נתיקות),0,2024-06-04 17:43:23.902,נתיקות,גשר ליברמן,חטמר עציון,35.24959,31.67772
11772,LPR-HIK-JER-68,LPR,משטרה - הרכשה,י-ם מעבר הלה 367 מאדום 1,0,2022-08-09 15:20:10.247,עין הנץ,"י-ם מעבר הלה ",חטמר עציון,35.05324,31.67078
11773,LPR-HIK-JER-69,LPR,משטרה - הרכשה,י-ם מעבר הלה 367 מאדום נתיב 2,0,2023-10-13 12:19:50.915,עין הנץ,"י-ם מעבר הלה ",חטמר עציון,35.05324,31.67078
11743,LPR-HIK-JER-104,LPR,משטרה - הרכשה,י-ם מעבר הלה 367 מכחול נתיב 1,0,2023-10-13 12:29:51.108,עין הנץ,"י-ם מעבר הלה ",חטמר עציון,35.05324,31.67078
11744,LPR-HIK-JER-105,LPR,משטרה - הרכשה,י-ם מעבר הלה 367 מכחול נתיב 2,0,2023-10-13 12:30:56.357,עין הנץ,"י-ם מעבר הלה ",חטמר עציון,35.05324,31.67078
12641,1012_901,LPR,נתיקות - הרכשה,מדרום לצפון (9 מגה) (נתיקות),0,2023-11-27 21:57:42.543,מצלמות נתיקות,כיכר הרודיון,חטמר עציון,35.23772,31.66885
11568,107_91,LPR,נתיקות - הרכשה,מצפון לדרום (9 מגה) (נתיקות),0,2023-09-14 14:18:57.891,מצלמות נתיקות,כיכר הרודיון,חטמר עציון,35.2375,31.669
4579,Site102181EastRear,LPR,HTS - הרכשה,היורדים מציר ביאלר לציר אסואין - אחורי,0,2023-06-28 10:22:49.442,מצלמות לוחיות רישוי צומת צינורות,ליברמן,חטמר עציון,35.2487877382726,31.7034155543776
4580,Site102191WestRear,LPR,HTS - הרכשה,העולים מציר אסואין לציר ביאלר - אחורי,0,2023-06-28 10:22:55.474,מצלמות לוחיות רישוי צומת צינורות,ליברמן,חטמר עציון,35.2487924971946,31.7036273264071
4572,Site101081SouthWestRear,LPR,HTS - הרכשה,יציאה מהכיכר דרומה לכיוון תקוע - אחורי,0,2023-06-28 10:48:39.701,מצלמות לוחיות רישוי כיכר הרודיון,ליברמן,חטמר עציון,35.2377351419005,31.668896713566
4571,Site101071SouthRear,LPR,HTS - הרכשה,יציאה מהכיכר לכיוון המוצב - שדה בר / הורדיון,0,2023-06-28 10:50:39.320,מצלמות לוחיות רישוי כיכר הרודיון,ליברמן,חטמר עציון,35.237935016625,31.6686730442314
4570,Site101061NorthRear,LPR,HTS - הרכשה,יציאה מהכיכר צפונה (הנוסעים לכיוון ירושלים) - אחורי,0,2023-06-28 10:47:57.405,מצלמות לוחיות רישוי כיכר הרודיון,ליברמן,חטמר עציון,35.2373092183805,31.6684422365139
4574,Site101101NorthRear,LPR,HTS - הרכשה,כניסה ויציאה מהכיכר ל/מכיוון בית תעמר,0,2023-06-28 10:50:11.625,מצלמות לוחיות רישוי כיכר הרודיון,ליברמן,חטמר עציון,35.2378802890219,31.6691703515817
4573,Site101091WestRear,LPR,HTS - הרכשה,כניסה ויציאה מהכיכר ל/מכיוון מערב - רפידא פורידס,0,2023-06-28 10:50:20.888,מצלמות לוחיות רישוי כיכר הרודיון,ליברמן,חטמר עציון,35.2374829190339,31.6690656552974
4576,Site101111SouthWestFront,LPR,HTS - הרכשה,כניסה לכיכר מכיוון צפון (ירושלים) - קדמי,0,2023-06-28 10:49:07.315,מצלמות לוחיות רישוי כיכר הרודיון,ליברמן,חטמר עציון,35.2379778469231,31.6691156239785
4575,Site101121EastRear,LPR,HTS - הרכשה,נסיעה מדרום מזרח לכיכר - אחורי,0,2024-05-05 16:34:15.122,מצלמות לוחיות רישוי כיכר הרודיון,ליברמן,חטמר עציון,35.237247,31.668409
4569,LibBerehEastRear,LPR,HTS - הרכשה,נסיעה מזרחה לכיוון נוקדים - אחורי,0,2024-01-29 14:14:37.018,מצלמות לוחיות רישוי ברך,ליברמן,חטמר עציון,35.2342504212575,31.6643103024773
4578,Site102B2WestRear,LPR,HTS - הרכשה,ציר אסואין- תנועה ממזרח למערב,0,2023-06-28 10:22:40.117,מצלמות לוחיות רישוי צומת צינורות,ליברמן,חטמר עציון,35.2482238060142,31.7041436694453
