LpId,LpTypeId,externalCameraId,x,y,Date,Hour
1071052,1,LPR-HIK-DRM-157,34.934131,31.345369,2024-01-07,07:43:32.450
1071052,1,LPR-HIK-DRM-6,34.933608,31.343694,2024-01-07,07:43:39.731
1105484,1,LPR-HIK-SHY-30-2,35.462968,32.048372,2024-01-07,07:43:41.302
1098463,1,LPR-HIK-MKZ-7,34.998507,32.184376,2024-01-07,07:46:22.684
1144737,4,283_91,35.35136,31.834513,2024-01-07,07:46:51.003
1098463,1,LPR-HIK-MKZ-8,34.99917,32.18477,2024-01-07,07:47:05.323
10810602,1,LPR-HIK-MKZ-3,35.005095,32.040869,2024-01-07,07:47:35.198
1098463,4,0166_91,35.01049,32.187153,2024-01-07,07:47:56.106
11028103,1,LPR-HIK-JER-71,35.2897828,31.7841793,2024-01-07,07:48:19.607
1098463,4,131_91,35.012236,32.187282,2024-01-07,07:48:19.718
1098463,4,0190_91,35.031223,32.183635,2024-01-07,07:50:04.894
11028103,1,LPR-HIK-JER-160,35.263806,31.783301,2024-01-07,07:50:56.349
1098463,1,LPR-HIK-SHY-9-1,35.051267,32.182495,2024-01-07,07:51:57.449
1098463,4,63_81,35.059604347318,32.1836992273834,2024-01-07,07:53:07.501
1098463,4,63_82,35.0596,32.1837,2024-01-07,07:53:10.957
1144737,1,LPR-HIK-JER-71,35.2897828,31.7841793,2024-01-07,07:56:42.575
11022603,1,LPR-HIK-SHY-27,35.1168853,32.1131699,2024-01-07,07:58:38.006
1144737,1,LPR-HIK-JER-161,35.263855,31.783369,2024-01-07,07:58:42.195
11022603,1,Site65161EastRear,35.1420641,32.1095346,2024-01-07,08:03:14.234
11022603,1,Site66KikarFront2,35.16501,32.10894,2024-01-07,08:04:52.649
1077013,4,136_92,35.289894,31.767723,2024-01-07,08:06:24.636
1128237,4,5127_91,35.291194,31.768001,2024-01-07,08:08:13.451
1077013,1,LPR-HIK-JER-70,35.289782,31.784179,2024-01-07,08:08:48.304
1077462,4,9910_02,35.504576,32.325731,2024-01-07,08:09:58.001
1031584,4,1025_901,35.103834,32.091554,2024-01-07,08:10:13.559
1165768,1,LPR-HIK-JER-51,35.111099,31.718702,2024-01-07,08:10:37.421
1165768,1,LPR-HIK-JER-121,35.119739,31.716478,2024-01-07,08:11:34.612
1105484,1,LPR-HIK-SHY-30-1,35.462968,32.048372,2024-01-07,08:12:06.550
1105484,4,227_91,35.463324,32.04817,2024-01-07,08:12:11.052
1077013,1,LPR-HIK-JER-161,35.263855,31.783369,2024-01-07,08:12:24.439
1105484,4,9902_02,35.463069,31.908981,2024-01-07,08:12:25.775
1105484,1,LPR-HIK-SHY-22-2,35.463311,32.046753,2024-01-07,08:12:42.798
1146937,1,GUSHLPR1,35.1328485007635,31.6468878889926,2024-01-07,14:43:24.611
1086810,4,181_82,35.389266,31.819366,2024-01-07,08:14:10.522
1128237,1,LPR-HIK-JER-160,35.263806,31.783301,2024-01-07,08:14:23.915
1105484,4,4140_82,35.445775,32.022748,2024-01-07,08:14:55.081
1077462,4,9906_02,35.508154,32.370849,2024-01-07,08:15:48.137
1077462,1,LPR-HIK-ZFN-7,35.495444,32.400118,2024-01-07,08:18:41.140
1030385,4,212_91,35.061945,31.369937,2024-01-07,08:19:23.132
1105484,4,9908_03,35.469469,31.948276,2024-01-07,08:21:30.297
11464501,4,30_901,35.157733,31.704161,2024-01-07,08:22:14.401
11645703,4,283_91,35.35136,31.834513,2024-01-07,08:24:25.062
1077013,1,LPR-HIK-JER-13,35.19439,31.80083,2024-01-07,08:25:32.719
1105484,4,9901_01,35.463069,31.908981,2024-01-07,08:25:35.903
1105484,4,189_82,35.461481,31.895099,2024-01-07,08:26:50.115
1128237,1,LPR-HIK-JER-13,35.19439,31.80083,2024-01-07,08:27:51.437
1085888,1,LPR-HIK-JER-13,35.19439,31.80083,2024-01-07,08:28:35.519
10908901,1,LPR-HIK-MKZ-3,35.005095,32.040869,2024-01-07,08:35:47.255
1165768,1,LPR-HIK-JER-77,35.1227,31.7134,2024-01-07,08:39:11.544
10821101,1,LPR-HIK-JER-77,35.1227,31.7134,2024-01-07,08:46:30.093
1105484,1,LPR-HIK-SHY-18-2,35.449332,31.801654,2024-01-07,08:48:26.055
11395901,1,Site9WestRear1,35.1171642835436,31.6551600851793,2024-01-07,08:48:41.648
11395901,1,Site9NorthRear1,35.1163243338085,31.655826334261,2024-01-07,08:48:51.597
1105484,4,181_82,35.389266,31.819366,2024-01-07,08:54:06.590
11395901,4,1168_82,35.0742,31.6693,2024-01-07,08:54:42.388
11395901,1,LPR-HIK-JER-68,35.05324,31.67078,2024-01-07,08:56:47.486
1030385,1,LPR-HIK-DRM-9,35.112829,31.372193,2024-01-07,08:59:11.491
11395901,1,LPR-HIK-JER-83-1,35.0062,31.6753,2024-01-07,09:00:37.508
1054379,4,30_901,35.157733,31.704161,2024-01-07,09:03:14.010
1093754,1,LPR-HIK-JER-26,35.17698,31.87185,2024-01-07,09:03:56.537
1105484,1,LPR-HIK-JER-159,35.263855,31.783369,2024-01-07,09:06:13.704
1147561,1,LPR-HIK-JER-77,35.1227,31.7134,2024-01-07,09:08:04.429
1015661,1,LPR-HIK-JER-130-1,35.221492,31.860571,2024-01-07,09:10:23.338
1015661,1,LPR-HIK-JER-32-1,35.216183,31.860145,2024-01-07,09:11:08.037
1093754,1,LPR-HIK-MKZ-19,35.043621,31.896993,2024-01-07,09:12:40.129
1077013,1,LPR-HIK-JER-16,35.191218,31.800925,2024-01-07,09:16:45.295
1067533,1,LPR-HIK-DRM-157,34.934131,31.345369,2024-01-07,09:21:54.077
1067533,1,LPR-HIK-DRM-156,34.934131,31.345369,2024-01-07,09:21:54.442
11169003,1,LPR-HIK-JER-159,35.263855,31.783369,2024-01-07,09:23:29.310
11022603,1,Site66WestFront1,35.165001,32.109673,2024-01-07,09:24:38.414
1015661,1,LPR-HIK-JER-130-2,35.221492,31.860571,2024-01-07,09:25:34.960
11022603,4,141_90,35.1377,32.1098,2024-01-07,09:26:26.782
10710501,4,9910_03,35.504576,32.325731,2024-01-07,09:26:32.024
10710501,4,9910_02,35.504576,32.325731,2024-01-07,09:26:33.519
1077013,1,LPR-HIK-JER-38,35.261584,31.783971,2024-01-07,09:26:48.000
1077013,1,LPR-HIK-JER-126,35.263757,31.783185,2024-01-07,09:27:04.024
11628203,4,135_82,35.1269,32.104,2024-01-07,09:28:55.000
11628203,4,135_81,35.1269,32.104,2024-01-07,09:29:03.000
11022603,1,LPR-HIK-SHY-26,35.116581,32.113416,2024-01-07,09:29:23.447
11628203,1,Site65111EastFront,35.140477,32.10947,2024-01-07,09:30:29.479
11628203,1,Site65162EastRear,35.142064,32.109535,2024-01-07,09:30:48.440
1081132,1,LPR-HIK-JER-51,35.111099,31.718702,2024-01-07,09:31:15.420
1081132,1,LPR-HIK-JER-121,35.119739,31.716478,2024-01-07,09:32:14.072
11628203,1,Site66SouthFront1,35.165373,32.108801,2024-01-07,09:32:44.792
1147561,1,LPR-HIK-JER-138,35.205139,31.728214,2024-01-07,09:33:25.274
10710501,1,LPR-HIK-ZFN-7,35.495444,32.400118,2024-01-07,09:33:50.811
10872302,1,LPR-HIK-JER-16,35.191218,31.800925,2024-01-07,09:39:40.617
11572501,1,LPR-HIK-DRM-58,34.9336548,31.3438859,2024-01-07,09:40:35.595
11572501,4,6233_81,34.942919,31.359152,2024-01-07,09:45:07.318
1086810,4,99_93,35.3268237,31.8057158,2024-01-07,09:47:25.581
11169003,1,LPR-HIK-MKZ-20,35.043621,31.896993,2024-01-07,09:48:07.164
1026167,4,0874_93,34.996443,32.18798,2024-01-07,09:48:52.726
1122050,1,Site15NorthRear1,35.159819,31.685534,2024-01-07,15:36:21.370
1026167,4,0874_93,34.996443,32.18798,2024-01-07,09:48:53.377
1026167,1,LPR-HIK-MKZ-140,35.000488,32.185502,2024-01-07,09:50:35.142
1057662,1,LPR-HIK-JER-77,35.1227,31.7134,2024-01-07,09:57:22.813
1057662,1,LPR-HIK-JER-122,35.119916,31.716628,2024-01-07,09:58:03.396
11329903,1,LPR-HIK-JER-32-1,35.216183,31.860145,2024-01-07,09:59:14.603
1022939,1,LPR-HIK-JER-13,35.19439,31.80083,2024-01-07,10:00:28.211
1059388,4,86_901,35.15813,31.68419,2024-01-07,10:01:49.226
11329903,1,LPR-HIK-JER-20,35.17509,31.85727,2024-01-07,10:05:42.991
1121073,1,LPR-HIK-SHY-9-2,35.051267,32.182495,2024-01-07,10:05:52.443
1121073,4,9187_91,35.03019,32.183328,2024-01-07,10:07:32.283
1024168,1,LPR-HIK-JER-28-1,35.224568,31.853262,2024-01-07,10:08:24.579
1059388,1,GUSHLPR1,35.1328485007635,31.6468878889926,2024-01-07,10:08:56.934
1121073,1,LPR-HIK-MKZ-140,35.000488,32.185502,2024-01-07,10:10:29.337
1091539,1,LPR-HIK-JER-133,35.22762,31.862441,2024-01-07,10:11:10.642
11475201,1,LPR-HIK-JER-1,35.252192,31.827897,2024-01-07,10:13:49.142
1091539,1,LPR-HIK-JER-130-1,35.221492,31.860571,2024-01-07,10:14:05.903
1027485,4,5127_93,35.291194,31.768001,2024-01-07,10:14:40.891
1024168,1,LPR-HIK-JER-32-1,35.216183,31.860145,2024-01-07,10:16:11.227
1000963,1,LPR-HIK-JER-38,35.261584,31.783971,2024-01-07,15:59:34.961
1000963,1,LPR-HIK-JER-126,35.263757,31.783185,2024-01-07,15:59:49.829
11106501,1,LPR-HIK-JER-28-1,35.224568,31.853262,2024-01-07,10:34:13.654
1000963,4,136_94,35.289894,31.767723,2024-01-07,16:03:56.203
1166279,1,LPR-HIK-MKZ-252,35.00765,32.10786,2024-01-07,10:34:28.091
1166279,1,LPR-HIK-MKZ-43,35.00765,32.10786,2024-01-07,10:34:28.401
1027485,4,5127_91,35.291194,31.768001,2024-01-07,10:36:16.101
11106501,1,LPR-HIK-JER-32-1,35.216183,31.860145,2024-01-07,10:36:41.484
1027485,4,136_94,35.289894,31.767723,2024-01-07,10:37:02.580
1027485,4,136_92,35.289894,31.767723,2024-01-07,10:37:09.526
1166279,4,135_81,35.1269,32.104,2024-01-07,10:43:23.000
11106501,1,LPR-HIK-JER-20,35.17509,31.85727,2024-01-07,10:44:35.403
11106501,1,LPR-HIK-JER-21,35.17509,31.85727,2024-01-07,10:45:08.746
1147561,1,LPR-HIK-JER-3,35.191073,31.72583,2024-01-07,10:45:39.999
1091539,1,LPR-HIK-JER-26,35.17698,31.87185,2024-01-07,10:47:12.036
1147561,1,LPR-HIK-JER-114,35.169831,31.70624,2024-01-07,10:48:28.222
1026167,1,LPR-HIK-MKZ-7,34.998507,32.184376,2024-01-07,10:52:19.493
1026167,4,0874_92,34.996443,32.1879228929359,2024-01-07,10:54:09.482
10821101,1,LPR-HIK-JER-51,35.111099,31.718702,2024-01-07,10:56:33.442
10821101,1,LPR-HIK-JER-121,35.119739,31.716478,2024-01-07,10:57:21.727
10816803,1,LPR-HIK-SHY-9-2,35.051267,32.182495,2024-01-07,11:03:41.788
1128237,1,LPR-HIK-JER-126,35.263757,31.783185,2024-01-07,16:23:27.444
11090503,1,LPR-HIK-JER-3,35.191073,31.72583,2024-01-07,11:04:50.491
10816803,4,9187_91,35.03019,32.183328,2024-01-07,11:05:07.263
1059388,4,661_901,35.15813,31.68419,2024-01-07,11:06:00.630
10816803,4,131_91,35.012236,32.187282,2024-01-07,11:06:20.828
10816803,4,0166_91,35.01049,32.187153,2024-01-07,11:06:43.341
11090503,1,LPR-HIK-JER-114,35.169831,31.70624,2024-01-07,11:07:24.678
10816803,1,LPR-HIK-MKZ-140,35.000488,32.185502,2024-01-07,11:07:57.572
11628203,1,Site66WestFront2,35.165001,32.109673,2024-01-07,11:10:03.341
1000963,4,136_92,35.289894,31.767723,2024-01-07,16:44:07.954
11294202,1,LPR-HIK-MKZ-43,35.00765,32.10786,2024-01-07,11:11:24.720
11294202,1,LPR-HIK-MKZ-252,35.00765,32.10786,2024-01-07,11:11:26.459
11628203,1,Site65121WestFront,35.1386831,32.1093786,2024-01-07,11:13:19.340
11090503,1,LPR-HIK-JER-77,35.1227,31.7134,2024-01-07,11:14:10.016
1048556,1,Site66WestFront2,35.165001,32.109673,2024-01-07,11:14:32.477
1086810,4,181_82,35.389266,31.819366,2024-01-07,11:15:12.125
11285902,4,161_92,35.142069,31.651386,2024-01-07,11:15:29.463
1048556,4,141_90,35.1377,32.1098,2024-01-07,11:16:23.956
1048556,4,184_92,35.13282,32.113049,2024-01-07,11:16:59.845
1048556,4,184_91,35.13282,32.113049,2024-01-07,11:17:04.380
1087884,1,LPR-HIK-JER-13,35.19439,31.80083,2024-01-07,11:20:34.899
11294202,4,195_91,35.16687995,32.10889886,2024-01-07,11:21:47.797
11294202,1,Site66EastFront,35.165969,32.108899,2024-01-07,11:21:47.819
1022172,1,LPR-HIK-JER-6,35.2420857,31.808259,2024-01-07,11:21:51.028
1137074,1,LPR-HIK-MKZ-7,34.998507,32.184376,2024-01-07,11:24:00.684
1146937,1,LPR-HIK-SHY-4,35.131748,31.542101,2024-01-07,11:24:03.183
1137074,1,LPR-HIK-MKZ-8,34.99917,32.18477,2024-01-07,11:24:21.307
1003587,1,Site9WestRear1,35.1171642835436,31.6551600851793,2024-01-07,17:14:52.673
1003587,1,Site9NorthRear1,35.1163243338085,31.655826334261,2024-01-07,17:15:02.585
1057662,1,LPR-HIK-JER-51,35.111099,31.718702,2024-01-07,11:25:13.094
11294202,4,548_91,35.202949,32.121854,2024-01-07,11:25:18.813
1003587,4,1168_82,35.0742,31.6693,2024-01-07,17:21:17.358
1003587,1,LPR-HIK-JER-68,35.05324,31.67078,2024-01-07,17:23:23.099
1057662,1,LPR-HIK-JER-121,35.119739,31.716478,2024-01-07,11:26:11.310
11572501,1,LPR-HIK-DRM-156,34.934131,31.345369,2024-01-07,11:26:21.988
1003587,1,LPR-HIK-JER-83-1,35.0062,31.6753,2024-01-07,17:27:15.512
11572501,1,LPR-HIK-DRM-157,34.934131,31.345369,2024-01-07,11:26:24.488
1086810,1,LPR-HIK-JER-159,35.263855,31.783369,2024-01-07,11:26:52.201
1051676,1,Site46611WestFront2,35.255702,31.854076,2024-01-07,11:27:48.519
1021510,1,LPR-HIK-MKZ-57,35.0417981,31.8975318,2024-01-07,11:29:36.967
1146937,1,Site20WestFront,35.1321465597668,31.5417454557974,2024-01-07,11:29:42.727
1137074,1,LPR-HIK-MKZ-140,35.000488,32.185502,2024-01-07,11:30:04.844
11216701,1,LPR-HIK-JER-159,35.263855,31.783369,2024-01-07,11:31:56.397
1146937,4,7189_81,35.126646,31.561078,2024-01-07,11:32:43.810
11294202,4,7136_901,35.256567,32.116201,2024-01-07,11:33:17.353
1146937,4,7189_91,35.126646,31.561078,2024-01-07,11:33:25.357
1146937,1,Site310141NorthRear,35.1191982639644,31.5658162360104,2024-01-07,11:33:59.122
1146937,4,2103_94,35.1207179,31.5854521,2024-01-07,11:35:53.155
1146937,4,2103_91,35.1201007,31.5853727,2024-01-07,11:35:56.590
1078853,1,LPR-HIK-JER-77,35.1227,31.7134,2024-01-07,11:38:03.628
1078853,1,LPR-HIK-JER-122,35.119916,31.716628,2024-01-07,11:38:38.653
1048110,1,Site59SouthFront1,35.2894381609671,32.0489600427809,2024-01-07,11:41:11.382
10979903,4,89_91,35.142611,31.651473,2024-01-07,11:41:13.958
11294202,4,3142_901,35.342195,32.105364,2024-01-07,11:41:29.168
11294202,4,3142_902,35.342195,32.105364,2024-01-07,11:41:32.131
1048110,4,7210_92,35.291606401207,32.0475860984156,2024-01-07,11:41:55.530
11294202,4,347_91,35.348774,32.090988,2024-01-07,11:42:30.452
11294202,4,347_92,35.348774,32.090988,2024-01-07,11:42:35.276
11294202,4,4229_92,35.35381587,32.07310987,2024-01-07,11:43:53.974
11294202,1,Site02133NorthRear,32.07349,35.354017,2024-01-07,11:44:04.129
1048556,4,184_91,35.13282,32.113049,2024-01-07,11:46:03.475
11294202,4,9903_02,35.380631,32.089731,2024-01-07,11:47:28.309
1146937,4,30_901,35.157733,31.704161,2024-01-07,11:50:03.595
1048556,1,Site66KikarFront1,35.16501,32.10894,2024-01-07,11:50:33.559
1048556,1,Site66SouthFront1,35.165373,32.108801,2024-01-07,11:50:42.444
10979903,1,LPR-HIK-JER-77,35.1227,31.7134,2024-01-07,11:52:43.474
1060356,1,LPR-HIK-JER-104,35.05324,31.67078,2024-01-07,11:55:19.160
11294202,1,LPR-HIK-SHY-30-1,35.462968,32.048372,2024-01-07,11:56:07.833
11294202,4,9902_02,35.463069,31.908981,2024-01-07,11:56:18.598
11294202,1,LPR-HIK-SHY-22-2,35.463311,32.046753,2024-01-07,11:56:40.188
1060356,4,1168_82,35.0742,31.6693,2024-01-07,11:57:43.955
11645703,4,283_91,35.35136,31.834513,2024-01-07,11:58:40.173
11294202,4,4140_82,35.445775,32.022748,2024-01-07,11:58:46.225
10872302,1,LPR-HIK-JER-13,35.19439,31.80083,2024-01-07,12:00:00.971
1060356,1,Site9SouthFront2,35.116124459084,31.6556978433666,2024-01-07,12:04:38.026
11123203,1,LPR-HIK-JER-13,35.19439,31.80083,2024-01-07,12:04:57.348
11294202,4,9901_01,35.463069,31.908981,2024-01-07,12:08:16.881
1068860,1,LPR-HIK-JER-3,35.191073,31.72583,2024-01-07,12:08:25.027
11294202,4,189_82,35.461481,31.895099,2024-01-07,12:09:33.865
11285902,4,148_92,35.142033,31.651754,2024-01-07,12:15:46.204
11285902,1,Site9WestRear1,35.1171642835436,31.6551600851793,2024-01-07,12:19:14.531
10816803,1,LPR-HIK-MKZ-7,34.998507,32.184376,2024-01-07,12:22:33.548
10816803,1,LPR-HIK-MKZ-8,34.99917,32.18477,2024-01-07,12:22:54.615
10816803,4,0166_91,35.01049,32.187153,2024-01-07,12:24:01.868
10816803,4,131_91,35.012236,32.187282,2024-01-07,12:24:29.808
10816803,4,0190_91,35.031223,32.183635,2024-01-07,12:26:13.645
10816803,1,LPR-HIK-SHY-9-1,35.051267,32.182495,2024-01-07,12:27:31.387
1060356,1,GUSHLPR1,35.1328485007635,31.6468878889926,2024-01-07,12:33:01.696
1019766,4,936_91,35.066837,32.28032,2024-01-07,12:34:11.497
1060356,4,2103_91,35.1201007,31.5853727,2024-01-07,12:39:14.119
1060356,1,Site310131SouthFront,35.1191982639644,31.5658162360104,2024-01-07,12:41:46.410
1060356,4,171_91,35.1268,31.5607,2024-01-07,12:44:45.298
1060356,1,LPR-HIK-SHY-3,35.131669,31.542215,2024-01-07,12:46:39.542
11285902,1,GUSHLPR1,35.1328485007635,31.6468878889926,2024-01-07,12:49:31.488
1049673,1,LPR-HIK-MKZ-7,34.998507,32.184376,2024-01-07,12:51:37.106
1090510,1,LPR-HIK-JER-1,35.252192,31.827897,2024-01-07,12:51:38.929
1090510,4,249_91,35.2519787,31.832347,2024-01-07,12:51:54.592
1049673,1,LPR-HIK-MKZ-8,34.99917,32.18477,2024-01-07,12:51:57.427
1049673,4,0166_91,35.01049,32.187153,2024-01-07,12:53:13.830
11475201,1,Site46611WestFront2,35.255702,31.854076,2024-01-07,12:54:10.652
11090503,1,LPR-HIK-JER-51,35.111099,31.718702,2024-01-07,12:54:53.859
11090503,1,LPR-HIK-JER-121,35.119739,31.716478,2024-01-07,12:55:44.854
1049673,1,LPR-HIK-SHY-9-1,35.051267,32.182495,2024-01-07,12:56:26.263
1039179,1,Site101081SouthWestRear,35.2377351419005,31.668896713566,2024-01-07,18:43:05.821
1049673,4,63_82,35.0596,32.1837,2024-01-07,12:57:06.304
1049673,4,63_81,35.059604347318,32.1836992273834,2024-01-07,12:57:06.917
1055532,1,LPR-HIK-ZFN-3,35.495251,32.400056,2024-01-07,13:01:05.600
11090503,4,30_901,35.157733,31.704161,2024-01-07,13:01:30.884
1048110,4,7210_91,35.2917385,32.0476887,2024-01-07,13:02:00.012
11123203,1,LPR-HIK-JER-16,35.191218,31.800925,2024-01-07,13:02:43.590
1131476,1,Site58NorthRear,35.3502459445247,32.0425980090238,2024-01-07,13:03:29.019
1131476,4,7111_92,35.349804,32.041819,2024-01-07,13:03:45.507
1055532,4,9906_01,35.508154,32.370849,2024-01-07,13:04:24.207
1131476,1,Site02133NorthRear,32.07349,35.354017,2024-01-07,13:05:59.996
11475201,1,LPR-HIK-SHY-19-1,35.32453,31.806939,2024-01-07,13:08:03.522
1055532,4,9910_02,35.504576,32.325731,2024-01-07,13:08:51.107
1030385,1,LPR-HIK-DRM-4,35.112829,31.372193,2024-01-07,13:10:54.761
1021510,1,LPR-HIK-JER-13,35.19439,31.80083,2024-01-07,13:12:03.116
1090510,4,234_91,35.339885,31.950886,2024-01-07,13:12:31.525
11127401,1,LPR-HIK-JER-3,35.191073,31.72583,2024-01-07,13:15:07.026
10995803,1,LPR-HIK-JER-38,35.261584,31.783971,2024-01-07,13:15:53.697
10995803,1,LPR-HIK-JER-126,35.263757,31.783185,2024-01-07,13:16:06.781
11464501,1,LPR-HIK-JER-3,35.191073,31.72583,2024-01-07,13:16:46.794
11127401,1,LPR-HIK-JER-114,35.169831,31.70624,2024-01-07,13:19:35.876
1059388,1,LPR-HIK-JER-13,35.19439,31.80083,2024-01-07,13:20:53.919
1093754,1,LPR-HIK-ZFN-3,35.495251,32.400056,2024-01-07,13:21:49.010
10809403,1,LPR-HIK-JER-161,35.263855,31.783369,2024-01-07,13:23:19.675
1055532,4,9159_81,35.434536,32.328992,2024-01-07,13:23:24.619
1019852,1,LPR-HIK-JER-38,35.261584,31.783971,2024-01-07,13:24:04.979
1019852,1,LPR-HIK-JER-126,35.263757,31.783185,2024-01-07,13:24:17.074
1093754,4,9906_01,35.508154,32.370849,2024-01-07,13:24:39.888
1131476,4,9907_02,35.4557997813951,32.1953995863239,2024-01-07,13:24:56.743
1030385,1,LPR-HIK-DRM-9,35.112829,31.372193,2024-01-07,13:25:05.629
11090503,1,LPR-HIK-JER-38,35.261584,31.783971,2024-01-07,13:25:43.405
11090503,1,LPR-HIK-JER-126,35.263757,31.783185,2024-01-07,13:25:58.068
1019852,4,136_92,35.289894,31.767723,2024-01-07,13:28:09.269
1030385,4,212_91,35.061945,31.369937,2024-01-07,13:32:30.759
1036276,1,LPR-HIK-JER-38,35.261584,31.783971,2024-01-07,13:37:52.774
1036276,1,LPR-HIK-JER-126,35.263757,31.783185,2024-01-07,13:38:06.975
1166279,1,LPR-HIK-MKZ-43,35.00765,32.10786,2024-01-07,13:38:25.268
1166279,1,LPR-HIK-MKZ-252,35.00765,32.10786,2024-01-07,13:38:27.228
1131476,4,9910_03,35.504576,32.325731,2024-01-07,13:40:08.305
1131476,4,9910_02,35.504576,32.325731,2024-01-07,13:40:10.200
1022172,1,LPR-HIK-JER-5,35.241687,31.809385,2024-01-07,13:40:39.005
1022172,1,LPR-HIK-JER-4,35.2420857,31.808259,2024-01-07,13:40:45.534
1022172,1,LPR-HIK-JER-6,35.2420857,31.808259,2024-01-07,13:41:49.196
1071052,1,LPR-HIK-DRM-58,34.9336548,31.3438859,2024-01-07,13:42:46.779
1093754,4,5136_91,35.5270582,32.1629412,2024-01-07,13:42:54.064
1093754,4,5136_91,35.5270582,32.1629412,2024-01-07,13:42:54.064
1030385,4,992_901,35.004,31.378,2024-01-07,13:43:00.850
1093754,1,LPR-HIK-SHY-20-2,35.525971,32.160589,2024-01-07,13:43:06.557
1131476,4,9906_02,35.508154,32.370849,2024-01-07,13:44:30.449
1131476,4,9906_02,35.508154,32.370849,2024-01-07,13:44:32.734
1078853,1,LPR-HIK-JER-121,35.119739,31.716478,2024-01-07,20:19:06.134
1131476,4,9906_01,35.508154,32.370849,2024-01-07,13:44:55.182
10809403,1,LPR-HIK-JER-26,35.17698,31.87185,2024-01-07,13:45:19.104
1093754,4,9904_03,35.510502,32.126053,2024-01-07,13:45:47.552
1166279,4,135_81,35.1269,32.104,2024-01-07,13:45:48.000
1071052,4,6233_82,34.942919,31.359152,2024-01-07,13:45:59.205
1071052,4,6233_81,34.942919,31.359152,2024-01-07,13:46:27.842
1131476,1,LPR-HIK-ZFN-7,35.495444,32.400118,2024-01-07,13:48:07.276
1022172,1,LPR-HIK-JER-38,35.261584,31.783971,2024-01-07,13:49:12.395
1022172,1,LPR-HIK-JER-126,35.263757,31.783185,2024-01-07,13:49:24.395
10958603,1,LPR-HIK-JER-138,35.205139,31.728214,2024-01-07,13:50:07.193
1147511,4,7210_91,35.2917385,32.0476887,2024-01-07,13:51:21.522
10809403,1,LPR-HIK-MKZ-20,35.043621,31.896993,2024-01-07,13:52:29.634
1093754,1,LPR-HIK-SHY-25,35.463757,32.048606,2024-01-07,13:52:43.001
1093754,1,LPR-HIK-SHY-22-2,35.463311,32.046753,2024-01-07,13:52:54.796
1022172,4,136_94,35.289894,31.767723,2024-01-07,13:52:59.780
1093754,4,4140_82,35.445775,32.022748,2024-01-07,13:55:04.109
1093754,4,9908_03,35.469469,31.948276,2024-01-07,14:03:15.396
1085888,1,LPR-HIK-JER-126,35.263757,31.783185,2024-01-07,14:05:14.558
1093754,4,9901_01,35.463069,31.908981,2024-01-07,14:06:58.427
1093754,4,189_82,35.461481,31.895099,2024-01-07,14:08:29.451
1024168,1,LPR-HIK-JER-28-1,35.224568,31.853262,2024-01-07,14:14:24.961
11216701,1,LPR-HIK-JER-38,35.261584,31.783971,2024-01-07,14:14:32.954
11216701,1,LPR-HIK-JER-126,35.263757,31.783185,2024-01-07,14:14:46.759
10810602,1,LPR-HIK-MKZ-2,35.006085,32.040225,2024-01-07,14:17:27.528
1146937,1,LPR-HIK-JER-3,35.191073,31.72583,2024-01-07,14:18:16.861
11312903,4,458_82,35.103563,31.562508,2024-01-07,14:20:32.053
11312903,4,139_91,35.105923,31.563278,2024-01-07,14:21:07.226
11312903,1,Site310121EastFront,35.1183791200894,31.5645309934999,2024-01-07,14:22:01.870
1146937,1,LPR-HIK-JER-114,35.169831,31.70624,2024-01-07,14:23:35.363
10959402,1,LPR-HIK-JER-1,35.252192,31.827897,2024-01-07,14:23:38.092
1038432,1,LPR-HIK-JER-6,35.2420857,31.808259,2024-01-07,14:24:39.138
11312903,4,2103_94,35.1207179,31.5854521,2024-01-07,14:25:25.199
1037731,1,LPR-HIK-JER-32-1,35.216183,31.860145,2024-01-07,14:25:36.798
1146937,4,86_901,35.15813,31.68419,2024-01-07,14:27:55.026
1087884,1,LPR-HIK-JER-16,35.191218,31.800925,2024-01-07,14:28:59.064
11395901,1,LPR-HIK-JER-104,35.05324,31.67078,2024-01-07,14:35:01.527
1027485,4,136_93,35.289894,31.767723,2024-01-07,14:35:17.543
1077462,1,LPR-HIK-ZFN-3,35.495251,32.400056,2024-01-07,14:37:07.042
10959402,1,Site2-35152NorthFront,35.2511799060214,31.9107656180919,2024-01-07,14:37:09.816
1077462,1,LPR-HIK-ZFN-7,35.495444,32.400118,2024-01-07,14:37:10.205
10878801,4,249_92,35.2519787,31.832347,2024-01-07,14:39:07.841
1027485,1,LPR-HIK-JER-159,35.263855,31.783369,2024-01-07,14:39:56.691
1146937,1,GUSHLPR10,NULL,NULL,2024-01-07,14:41:07.156
1093754,1,LPR-HIK-JER-161,35.263855,31.783369,2024-01-07,14:42:03.008
1078831,1,LPR-HIK-JER-32-1,35.216183,31.860145,2024-01-07,14:42:05.208
1146937,4,148_92,35.142033,31.651754,2024-01-07,14:42:10.112
1011862,1,LPR-HIK-JER-16,35.191218,31.800925,2024-01-08,00:16:34.522
1077462,4,227_83,35.504709,32.325945,2024-01-07,14:44:28.073
1077462,4,9910_02,35.504576,32.325731,2024-01-07,14:44:31.597
11312903,4,25_91,35.155511,31.705935,2024-01-07,14:46:12.542
1078831,1,LPR-HIK-JER-26,35.17698,31.87185,2024-01-07,14:46:19.265
